TrialNumber, TrialID, RealAngle, TrueAngle, AngleError, StartingObject, EndObject, TimeTaken
6,1,54.12503,139.8627,-85.73766999999998, Well, Stove,13.56099
18,2,93.39132,-49.85279,143.24410999999998, Wheelbarrow, Stove,18.14804
4,3,-90.0,-36.09407,-53.90593, Mailbox, Piano,13.87754
23,4,141.3402,-2.913495,144.25369500000002, Harp, Piano,11.35934
10,5,109.8954,-121.5305,231.4259, Bookshelf, Table,27.40602
21,6,44.22577,24.73069,19.495079999999998, Chair, Table,22.01828
12,7,150.5416,-156.2066,306.7482, Trashcan, Plant,29.85815
20,8,133.1759,108.8188,24.357100000000017, Harp, Plant,26.45517
1,9,-131.7344,151.2295,-282.96389999999997, Stove, Bookshelf,24.33669
8,10,42.12166,-155.7204,197.84206, Plant, Bookshelf,16.88039
11,11,-90.0,10.1685,-100.1685, Telescope, Trashcan,15.81268
19,12,102.284,-13.0517,115.3357, Table, Trashcan,12.76044
14,13,128.5302,156.9717,-28.44149999999999, Well, Telescope,13.12747
3,14,-177.6784,0.0,-177.6784, Wheelbarrow, Telescope,22.96891
7,15,-19.13364,-20.9935,1.8598600000000012, Mailbox, Wheelbarrow,45.18745
9,16,-124.1861,-141.7693,17.58319999999999, Plant, Wheelbarrow,29.32408
2,17,-156.1757,146.6573,-302.83299999999997, Stove, Harp,24.50373
16,18,-69.3503,-4.299151,-65.05114900000001, Telescope, Harp,26.37177
13,19,-148.3245,-47.17128,-101.15322, Table, Well,11.62582
5,20,-113.7671,8.961795,-122.728895, Piano, Well,46.52187
17,21,46.90917,-146.2155,193.12466999999998, Trashcan, Mailbox,10.05859
22,22,128.1572,-51.54441,179.70161, Bookshelf, Mailbox,7.172546
15,23,132.2737,-10.49368,142.76738, Piano, Chair,17.88165
24,24,101.0826,-125.6807,226.76330000000002, Trashcan, Chair,13.51074
