TrialNumber, TrialID, RealAngle, TrueAngle, AngleError, StartingObject, EndObject, TimeTaken
13,1,-128.279,139.8627,-268.1417, Well, Stove,5.321106
10,2,-88.45184,-49.85279,-38.599050000000005, Wheelbarrow, Stove,11.50928
18,3,114.2277,-36.09407,150.32177000000001, Mailbox, Piano,9.074585
21,4,144.0982,-2.913495,147.011695, Harp, Piano,14.74521
6,5,-141.2192,-121.5305,-19.688699999999997, Bookshelf, Table,11.1089
4,6,136.4688,24.73069,111.73810999999999, Chair, Table,12.91061
12,7,-53.231,-156.2066,102.97560000000001, Trashcan, Plant,8.140137
3,8,167.5209,108.8188,58.702100000000016, Harp, Plant,27.02209
5,9,169.7778,151.2295,18.548300000000012, Stove, Bookshelf,8.974045
20,10,157.8065,-155.7204,313.5269, Plant, Bookshelf,8.256989
22,11,91.06586,10.1685,80.89736, Telescope, Trashcan,9.958282
2,12,-158.6677,-13.0517,-145.61599999999999, Table, Trashcan,25.48764
19,13,-136.6847,156.9717,-293.65639999999996, Well, Telescope,7.506012
15,14,125.0389,0.0,125.0389, Wheelbarrow, Telescope,11.95999
11,15,-69.2744,-20.9935,-48.2809, Mailbox, Wheelbarrow,31.32567
17,16,148.8952,-141.7693,290.6645, Plant, Wheelbarrow,6.0383
9,17,127.4674,146.6573,-19.189899999999994, Stove, Harp,5.85498
7,18,-51.18861,-4.299151,-46.889458999999995, Telescope, Harp,13.29436
14,19,67.89989,-47.17128,115.07117, Table, Well,6.271637
23,20,117.1981,8.961795,108.236305, Piano, Well,24.65347
16,21,-67.18198,-146.2155,79.03352, Trashcan, Mailbox,8.289978
24,22,-145.3888,-51.54441,-93.84439, Bookshelf, Mailbox,13.37762
1,23,-26.81635,-10.49368,-16.322670000000002, Piano, Chair,73.99435
8,24,-133.8767,-125.6807,-8.195999999999998, Trashcan, Chair,7.372894
