TrialNumber, TrialID, RealAngle, TrueAngle, AngleError, StartingObject, EndObject, TimeTaken
15,1,86.30859,139.8627,-53.554109999999994, Well, Stove,11.35947
23,2,149.6567,-49.85279,199.50949, Wheelbarrow, Stove,37.36407
3,3,24.51298,-36.09407,60.60705, Mailbox, Piano,31.25928
17,4,113.3691,-2.913495,116.282595, Harp, Piano,28.25635
16,5,122.7352,-121.5305,244.2657, Bookshelf, Table,34.14462
7,6,69.44397,24.73069,44.71328, Chair, Table,10.30875
19,7,90.69028,-156.2066,246.89688, Trashcan, Plant,12.94397
9,8,120.7355,108.8188,11.916700000000006, Harp, Plant,11.6763
14,9,-69.63445,151.2295,-220.86395, Stove, Bookshelf,13.29437
2,10,-22.98875,-155.7204,132.73165, Plant, Bookshelf,171.841
24,11,-39.92041,10.1685,-50.08891, Telescope, Trashcan,11.45935
6,12,34.99203,-13.0517,48.04373, Table, Trashcan,11.35907
20,13,-55.76253,156.9717,-212.73423, Well, Telescope,8.340118
11,14,-131.7603,0.0,-131.7603, Wheelbarrow, Telescope,25.57098
18,15,65.11253,-20.9935,86.10603, Mailbox, Wheelbarrow,10.89246
13,16,115.1679,-141.7693,256.93719999999996, Plant, Wheelbarrow,9.974854
4,17,-89.55927,146.6573,-236.21657, Stove, Harp,11.35938
10,18,-18.15728,-4.299151,-13.858129, Telescope, Harp,24.11978
21,19,171.6071,-47.17128,218.77838, Table, Well,16.9473
1,20,0.0,8.961795,-8.961795, Piano, Well,104.2856
8,21,-133.2101,-146.2155,13.00539999999998, Trashcan, Mailbox,10.79221
12,22,120.7354,-51.54441,172.27981, Bookshelf, Mailbox,10.69214
5,23,-17.49579,-10.49368,-7.00211, Piano, Chair,40.81686
22,24,109.9831,-125.6807,235.66379999999998, Trashcan, Chair,18.9823
