TrialNumber, TrialID, RealAngle, TrueAngle, AngleError, StartingObject, EndObject, TimeTaken
20,1,123.5054,139.8627,-16.357299999999995, Well, Stove,40.33337
9,2,125.1664,-49.85279,175.01918999999998, Wheelbarrow, Stove,33.01062
13,3,9.775213,-36.09407,45.869283, Mailbox, Piano,12.24316
19,4,22.9169,-2.913495,25.830395, Harp, Piano,18.66516
6,5,-162.3302,-121.5305,-40.79969999999999, Bookshelf, Table,13.97791
21,6,-5.430835,24.73069,-30.161524999999997, Chair, Table,8.974121
5,7,-147.5143,-156.2066,8.692300000000017, Trashcan, Plant,16.44714
17,8,111.3647,108.8188,2.545900000000003, Harp, Plant,9.374268
23,9,141.971,151.2295,-9.258499999999998, Stove, Bookshelf,6.855835
8,10,-31.24923,-155.7204,124.47117000000001, Plant, Bookshelf,18.76526
22,11,-143.1301,10.1685,-153.2986, Telescope, Trashcan,8.773682
3,12,-88.38319,-13.0517,-75.33149, Table, Trashcan,26.18811
1,13,143.8807,156.9717,-13.091000000000008, Well, Telescope,30.5918
18,14,-123.0539,0.0,-123.0539, Wheelbarrow, Telescope,19.16589
10,15,88.593,-20.9935,109.5865, Mailbox, Wheelbarrow,24.97034
11,16,-7.853305,-141.7693,133.91599499999998, Plant, Wheelbarrow,8.957397
14,17,132.7173,146.6573,-13.939999999999998, Stove, Harp,25.07092
4,18,-15.44359,-4.299151,-11.144439, Telescope, Harp,24.42004
15,19,130.6013,-47.17128,177.77258, Table, Well,27.32227
12,20,13.9445,8.961795,4.982704999999999, Piano, Well,16.53027
24,21,-90.85938,-146.2155,55.35611999999999, Trashcan, Mailbox,19.68298
2,22,90.43737,-51.54441,141.98178000000001, Bookshelf, Mailbox,19.98315
16,23,-14.47656,-10.49368,-3.9828799999999998, Piano, Chair,24.63696
7,24,-139.3409,-125.6807,-13.660200000000003, Trashcan, Chair,19.53296
