TrialNumber, TrialID, RealAngle, TrueAngle, AngleError, StartingObject, EndObject, TimeTaken
21,1,141.6453,139.8627,1.7826000000000022, Well, Stove,12.02661
14,2,29.74488,-49.85279,79.59767, Wheelbarrow, Stove,13.4946
2,3,-30.64216,-36.09407,5.451910000000002, Mailbox, Piano,12.9105
10,4,-10.91589,-2.913495,-8.002395, Harp, Piano,14.67871
4,5,-108.0605,-121.5305,13.469999999999999, Bookshelf, Table,12.07656
9,6,45.92404,24.73069,21.19335, Chair, Table,5.854645
6,7,-158.8658,-156.2066,-2.6591999999999985, Trashcan, Plant,7.82325
7,8,76.67545,108.8188,-32.14335, Harp, Plant,13.56081
11,9,146.3099,151.2295,-4.919600000000003, Stove, Bookshelf,13.96169
19,10,-146.4966,-155.7204,9.223800000000011, Plant, Bookshelf,12.22639
5,11,-32.53505,10.1685,-42.70355, Telescope, Trashcan,17.41415
12,12,-19.29006,-13.0517,-6.23836, Table, Trashcan,7.906448
18,13,66.70547,156.9717,-90.26623, Well, Telescope,14.44528
8,14,-47.16109,0.0,-47.16109, Wheelbarrow, Telescope,14.89589
1,15,-48.94522,-20.9935,-27.951719999999998, Mailbox, Wheelbarrow,27.15574
22,16,-165.7302,-141.7693,-23.96090000000001, Plant, Wheelbarrow,7.906555
13,17,-20.92451,146.6573,-167.58181, Stove, Harp,12.56026
17,18,-18.66693,-4.299151,-14.367779, Telescope, Harp,6.60556
3,19,-61.27073,-47.17128,-14.099449999999997, Table, Well,9.724762
15,20,25.07718,8.961795,16.115384999999996, Piano, Well,8.190048
20,21,-147.0649,-146.2155,-0.8494000000000028, Trashcan, Mailbox,9.724777
23,22,-42.24092,-51.54441,9.303489999999996, Bookshelf, Mailbox,10.00818
24,23,-13.82863,-10.49368,-3.334950000000001, Piano, Chair,6.221893
16,24,-46.77604,-125.6807,78.90466, Trashcan, Chair,13.74448
