TrialNumber, TrialID, RealAngle, TrueAngle, AngleError, StartingObject, EndObject, TimeTaken
8,1,72.20876,139.8627,-67.65393999999999, Well, Stove,30.2579
5,2,-23.68605,-49.85279,26.166739999999997, Wheelbarrow, Stove,44.5029
19,3,-134.4646,-36.09407,-98.37052999999999, Mailbox, Piano,27.58954
3,4,-28.54803,-2.913495,-25.634535, Harp, Piano,43.45215
7,5,-82.55629,-121.5305,38.97421, Bookshelf, Table,15.49643
13,6,52.12501,24.73069,27.394320000000004, Chair, Table,46.07123
6,7,35.25002,-156.2066,191.45662000000002, Trashcan, Plant,58.96512
24,8,-58.73629,108.8188,-167.55509, Harp, Plant,10.64221
15,9,90.0,151.2295,-61.2295, Stove, Bookshelf,16.89703
10,10,-152.1027,-155.7204,3.6177000000000135, Plant, Bookshelf,22.61847
23,11,-58.73629,10.1685,-68.90478999999999, Telescope, Trashcan,50.29126
1,12,-32.47118,-13.0517,-19.419479999999997, Table, Trashcan,103.1514
16,13,56.40872,156.9717,-100.56298, Well, Telescope,15.1958
20,14,41.32944,0.0,41.32944, Wheelbarrow, Telescope,32.8103
4,15,-67.67135,-20.9935,-46.67785000000001, Mailbox, Wheelbarrow,74.92877
2,16,-179.7216,-141.7693,-37.95230000000001, Plant, Wheelbarrow,42.48509
21,17,124.1918,146.6573,-22.46549999999999, Stove, Harp,20.31665
14,18,-129.3693,-4.299151,-125.07014900000001, Telescope, Harp,16.01324
22,19,129.8056,-47.17128,176.97688, Table, Well,14.66211
11,20,-150.373,8.961795,-159.33479499999999, Piano, Well,33.19409
18,21,-59.38465,-146.2155,86.83085, Trashcan, Mailbox,29.04041
17,22,52.2921,-51.54441,103.83651, Bookshelf, Mailbox,55.06201
9,23,140.2774,-10.49368,150.77108, Piano, Chair,18.16489
12,24,-121.2551,-125.6807,4.425600000000003, Trashcan, Chair,22.86874
