TrialNumber, TrialID, RealAngle, TrueAngle, AngleError, StartingObject, EndObject, TimeTaken
18,1,148.2849,139.8627,8.422200000000004, Well, Stove,25.75464
7,2,117.1572,-49.85279,167.00999000000002, Wheelbarrow, Stove,21.06729
9,3,-45.48418,-36.09407,-9.39011, Mailbox, Piano,9.424652
5,4,-112.2918,-2.913495,-109.378305, Harp, Piano,29.97498
20,5,25.32215,-121.5305,146.85265, Bookshelf, Table,48.28912
13,6,-42.72957,24.73069,-67.46026, Chair, Table,23.70316
3,7,40.73209,-156.2066,196.93869, Trashcan, Plant,18.81518
4,8,-120.8639,108.8188,-229.6827, Harp, Plant,22.18516
10,9,144.5002,151.2295,-6.729299999999995, Stove, Bookshelf,19.13211
12,10,-125.1888,-155.7204,30.53160000000001, Plant, Bookshelf,25.68758
2,11,-53.45198,10.1685,-63.62048, Telescope, Trashcan,18.23171
21,12,-39.55231,-13.0517,-26.500609999999998, Table, Trashcan,21.06717
22,13,56.30993,156.9717,-100.66176999999999, Well, Telescope,25.40457
14,14,-16.67607,0.0,-16.67607, Wheelbarrow, Telescope,34.11139
17,15,30.02316,-20.9935,51.01666, Mailbox, Wheelbarrow,21.95129
15,16,-109.7406,-141.7693,32.028699999999986, Plant, Wheelbarrow,18.26501
1,17,135.7539,146.6573,-10.903400000000005, Stove, Harp,42.81836
23,18,88.64893,-4.299151,92.94808099999999, Telescope, Harp,19.7157
11,19,55.88557,-47.17128,103.05685, Table, Well,25.97105
24,20,-132.4614,8.961795,-141.423195, Piano, Well,31.276
6,21,42.52697,-146.2155,188.74247, Trashcan, Mailbox,9.557373
16,22,-159.2539,-51.54441,-107.70948999999999, Bookshelf, Mailbox,17.63104
8,23,-124.1013,-10.49368,-113.60762, Piano, Chair,22.23468
19,24,-62.33326,-125.6807,63.34744, Trashcan, Chair,26.83893
