TrialNumber, TrialID, RealAngle, TrueAngle, AngleError, StartingObject, EndObject, TimeTaken
3,1,-146.6397,139.8627,-286.50239999999997, Well, Stove,15.46272
12,2,-26.0535,-49.85279,23.79929, Wheelbarrow, Stove,15.19592
22,3,155.3532,-36.09407,191.44727, Mailbox, Piano,10.17523
17,4,-15.15954,-2.913495,-12.246044999999999, Harp, Piano,17.18015
7,5,-18.74133,-121.5305,102.78917, Bookshelf, Table,20.26685
18,6,-54.96619,24.73069,-79.69688, Chair, Table,26.03799
13,7,-61.05609,-156.2066,95.15051000000001, Trashcan, Plant,39.64915
20,8,-4.913824,108.8188,-113.732624, Harp, Plant,8.92395
21,9,137.5448,151.2295,-13.684699999999992, Stove, Bookshelf,9.107666
15,10,-14.03625,-155.7204,141.68415000000002, Plant, Bookshelf,18.74872
9,11,6.981064,10.1685,-3.187436, Telescope, Trashcan,9.090851
5,12,-11.10383,-13.0517,1.94787, Table, Trashcan,18.68179
24,13,-154.7988,156.9717,-311.77049999999997, Well, Telescope,8.123383
23,14,-5.663686,0.0,-5.663686, Wheelbarrow, Telescope,8.606903
4,15,162.3091,-20.9935,183.3026, Mailbox, Wheelbarrow,33.61096
2,16,-59.93143,-141.7693,81.83786999999998, Plant, Wheelbarrow,17.86478
6,17,151.8518,146.6573,5.194500000000005, Stove, Harp,13.07751
10,18,-18.13019,-4.299151,-13.831038999999999, Telescope, Harp,8.623581
11,19,-16.07749,-47.17128,31.093790000000002, Table, Well,11.05917
16,20,19.72227,8.961795,10.760475000000001, Piano, Well,16.69778
8,21,-56.23572,-146.2155,89.97977999999999, Trashcan, Mailbox,40.46658
19,22,-137.1932,-51.54441,-85.64878999999999, Bookshelf, Mailbox,18.04813
14,23,18.23601,-10.49368,28.729689999999998, Piano, Chair,11.94315
1,24,-73.4231,-125.6807,52.2576, Trashcan, Chair,17.59775
