TrialNumber, TrialID, RealAngle, TrueAngle, AngleError, StartingObject, EndObject, TimeTaken
21,1,154.2593,139.8627,14.396600000000007, Well, Stove,10.79202
7,2,-38.26949,-49.85279,11.583300000000001, Wheelbarrow, Stove,9.741241
10,3,-31.79891,-36.09407,4.295160000000003, Mailbox, Piano,8.439896
17,4,0.0,-2.913495,2.913495, Harp, Piano,9.023956
6,5,-118.0725,-121.5305,3.4579999999999984, Bookshelf, Table,50.49142
16,6,39.73229,24.73069,15.0016, Chair, Table,9.808105
24,7,-125.4699,-156.2066,30.736700000000013, Trashcan, Plant,9.824768
9,8,110.8908,108.8188,2.0720000000000027, Harp, Plant,20.21666
13,9,151.8687,151.2295,0.6391999999999882, Stove, Bookshelf,16.01285
20,10,-155.1906,-155.7204,0.5298000000000229, Plant, Bookshelf,14.0116
19,11,13.86967,10.1685,3.7011699999999994, Telescope, Trashcan,7.706238
11,12,-7.214254,-13.0517,5.837446, Table, Trashcan,8.757401
18,13,160.6155,156.9717,3.643799999999999, Well, Telescope,11.54288
1,14,-19.31639,0.0,-19.31639, Wheelbarrow, Telescope,44.48624
23,15,-29.74487,-20.9935,-8.751369999999998, Mailbox, Wheelbarrow,29.99115
2,16,-157.7824,-141.7693,-16.01310000000001, Plant, Wheelbarrow,27.52267
5,17,139.0536,146.6573,-7.6037000000000035, Stove, Harp,11.02593
3,18,-11.16488,-4.299151,-6.865729, Telescope, Harp,24.53693
15,19,-51.61345,-47.17128,-4.442169999999997, Table, Well,16.43011
8,20,-3.667783,8.961795,-12.629578, Piano, Well,18.98227
14,21,-146.1131,-146.2155,0.10239999999998872, Trashcan, Mailbox,21.03424
22,22,-31.20055,-51.54441,20.34386, Bookshelf, Mailbox,17.91473
12,23,-10.72882,-10.49368,-0.23514000000000124, Piano, Chair,9.341003
4,24,-127.7132,-125.6807,-2.032499999999999, Trashcan, Chair,21.15041
