TrialNumber, TrialID, RealAngle, TrueAngle, AngleError, StartingObject, EndObject, TimeTaken
8,1,153.5351,139.8627,13.67240000000001, Well, Stove,18.06482
12,2,-89.81982,-49.85279,-39.96703000000001, Wheelbarrow, Stove,14.81212
9,3,-56.37511,-36.09407,-20.281039999999997, Mailbox, Piano,25.38756
6,4,12.99463,-2.913495,15.908125000000002, Harp, Piano,17.79803
10,5,-90.19035,-121.5305,31.34015000000001, Bookshelf, Table,15.57956
14,6,27.82944,24.73069,3.0987500000000026, Chair, Table,12.14331
13,7,-152.1403,-156.2066,4.0663000000000125, Trashcan, Plant,28.99057
17,8,117.4744,108.8188,8.655600000000007, Harp, Plant,8.507019
23,9,152.0871,151.2295,0.8575999999999908, Stove, Bookshelf,16.53033
16,10,-127.5622,-155.7204,28.158200000000008, Plant, Bookshelf,44.98706
19,11,9.908041,10.1685,-0.2604589999999991, Telescope, Trashcan,16.33011
5,12,-12.99461,-13.0517,0.05709000000000053, Table, Trashcan,11.84294
22,13,135.157,156.9717,-21.814699999999988, Well, Telescope,64.06912
24,14,111.342,0.0,111.342, Wheelbarrow, Telescope,11.79297
20,15,38.59708,-20.9935,59.59058, Mailbox, Wheelbarrow,27.23892
3,16,-90.0,-141.7693,51.76929999999999, Plant, Wheelbarrow,54.52811
18,17,129.7692,146.6573,-16.88809999999998, Stove, Harp,39.93274
7,18,-38.62635,-4.299151,-34.327199, Telescope, Harp,10.90895
2,19,-50.08408,-47.17128,-2.912799999999997, Table, Well,17.1975
1,20,17.12305,8.961795,8.161254999999999, Piano, Well,21.15077
21,21,-128.9525,-146.2155,17.263000000000005, Trashcan, Mailbox,29.0575
11,22,-29.51149,-51.54441,22.03292, Bookshelf, Mailbox,12.15988
15,23,-13.21274,-10.49368,-2.7190600000000007, Piano, Chair,16.31342
4,24,-139.7201,-125.6807,-14.0394, Trashcan, Chair,34.94553
