TrialNumber, TrialID, RealAngle, TrueAngle, AngleError, StartingObject, EndObject, TimeTaken
22,1,-143.8672,139.8627,-283.7299, Well, Stove,8.940826
7,2,56.52374,-49.85279,106.37653, Wheelbarrow, Stove,4.220093
19,3,-119.2405,-36.09407,-83.14643, Mailbox, Piano,5.521164
18,4,114.8293,-2.913495,117.742795, Harp, Piano,7.806442
16,5,48.91315,-121.5305,170.44365, Bookshelf, Table,5.554459
21,6,88.20205,24.73069,63.471360000000004, Chair, Table,7.823135
23,7,46.99212,-156.2066,203.19872, Trashcan, Plant,8.523499
12,8,117.4567,108.8188,8.637900000000002, Harp, Plant,5.370956
24,9,163.4429,151.2295,12.213400000000007, Stove, Bookshelf,7.205933
5,10,-156.8431,-155.7204,-1.1226999999999805, Plant, Bookshelf,12.02675
6,11,-70.18852,10.1685,-80.35701999999999, Telescope, Trashcan,7.005638
3,12,33.69007,-13.0517,46.74177, Table, Trashcan,14.74543
10,13,152.3241,156.9717,-4.647600000000011, Well, Telescope,8.573868
17,14,-39.49453,0.0,-39.49453, Wheelbarrow, Telescope,4.387085
1,15,31.21094,-20.9935,52.204440000000005, Mailbox, Wheelbarrow,21.61789
11,16,-130.162,-141.7693,11.60729999999998, Plant, Wheelbarrow,6.772224
2,17,-158.3078,146.6573,-304.9651, Stove, Harp,4.520256
15,18,107.7305,-4.299151,112.029651, Telescope, Harp,7.622498
4,19,127.1794,-47.17128,174.35068, Table, Well,5.971401
20,20,-61.37014,8.961795,-70.331935, Piano, Well,15.21248
13,21,169.2755,-146.2155,315.491, Trashcan, Mailbox,5.321075
9,22,-123.7417,-51.54441,-72.19729, Bookshelf, Mailbox,8.840195
8,23,-84.63227,-10.49368,-74.13859000000001, Piano, Chair,17.31469
14,24,-143.0612,-125.6807,-17.380500000000012, Trashcan, Chair,4.687637
