TrialNumber, TrialID, RealAngle, TrueAngle, AngleError, StartingObject, EndObject, TimeTaken
7,1,28.26402,139.8627,-111.59867999999999, Well, Stove,10.47528
3,2,118.9914,-49.85279,168.84419, Wheelbarrow, Stove,8.540344
1,3,-56.95448,-36.09407,-20.860409999999995, Mailbox, Piano,21.76807
5,4,35.81944,-2.913495,38.732935, Harp, Piano,20.26691
14,5,-72.73702,-121.5305,48.79348, Bookshelf, Table,7.55603
19,6,-92.5138,24.73069,-117.24449, Chair, Table,4.703674
18,7,84.1824,-156.2066,240.389, Trashcan, Plant,8.657104
21,8,93.0356,108.8188,-15.783199999999994, Harp, Plant,6.805542
6,9,161.2587,151.2295,10.029200000000003, Stove, Bookshelf,11.25928
16,10,-42.08398,-155.7204,113.63642000000002, Plant, Bookshelf,7.222534
23,11,-45.96017,10.1685,-56.12867, Telescope, Trashcan,6.155029
8,12,-47.37693,-13.0517,-34.325230000000005, Table, Trashcan,6.238586
11,13,-163.94,156.9717,-320.9117, Well, Telescope,9.758057
20,14,161.9753,0.0,161.9753, Wheelbarrow, Telescope,5.704895
17,15,45.61609,-20.9935,66.60959, Mailbox, Wheelbarrow,8.873962
22,16,-120.5978,-141.7693,21.17149999999998, Plant, Wheelbarrow,6.872437
9,17,-153.7586,146.6573,-300.41589999999997, Stove, Harp,11.07556
4,18,27.16187,-4.299151,31.461021000000002, Telescope, Harp,13.72772
13,19,-104.6137,-47.17128,-57.44241999999999, Table, Well,6.471985
10,20,73.0879,8.961795,64.12610500000001, Piano, Well,7.239319
2,21,28.1786,-146.2155,174.39409999999998, Trashcan, Mailbox,7.989929
15,22,132.9854,-51.54441,184.52981, Bookshelf, Mailbox,9.441223
12,23,85.32075,-10.49368,95.81443, Piano, Chair,4.904114
24,24,111.0032,-125.6807,236.6839, Trashcan, Chair,8.273499
