TrialNumber, TrialID, RealAngle, TrueAngle, AngleError, StartingObject, EndObject, TimeTaken
22,1,-33.44677,139.8627,-173.30946999999998, Well, Stove,4.12027
3,2,-30.52971,-49.85279,19.323079999999997, Wheelbarrow, Stove,21.13408
12,3,-13.20792,-36.09407,22.88615, Mailbox, Piano,10.00867
10,4,-12.24634,-2.913495,-9.332844999999999, Harp, Piano,6.088287
17,5,137.1906,-121.5305,258.7211, Bookshelf, Table,4.253448
20,6,27.7711,24.73069,3.0404100000000014, Chair, Table,5.921539
18,7,124.9506,-156.2066,281.1572, Trashcan, Plant,7.005707
15,8,43.33971,108.8188,-65.47909, Harp, Plant,9.741943
23,9,69.39208,151.2295,-81.83742, Stove, Bookshelf,7.005646
2,10,-103.3245,-155.7204,52.39590000000001, Plant, Bookshelf,10.80891
4,11,-23.45073,10.1685,-33.61923, Telescope, Trashcan,9.457703
14,12,-60.4885,-13.0517,-47.436800000000005, Table, Trashcan,15.22916
6,13,125.5377,156.9717,-31.433999999999997, Well, Telescope,8.973541
19,14,-55.61968,0.0,-55.61968, Wheelbarrow, Telescope,5.287689
7,15,-29.67309,-20.9935,-8.679589999999997, Mailbox, Wheelbarrow,7.239929
24,16,143.9726,-141.7693,285.7419, Plant, Wheelbarrow,9.607788
21,17,38.98331,146.6573,-107.67398999999999, Stove, Harp,5.270844
11,18,-34.50852,-4.299151,-30.209368999999995, Telescope, Harp,4.35376
8,19,-40.67773,-47.17128,6.493550000000006, Table, Well,6.555237
16,20,-62.30056,8.961795,-71.262355, Piano, Well,5.587433
13,21,16.66577,-146.2155,162.88127, Trashcan, Mailbox,5.754242
5,22,-109.1159,-51.54441,-57.57149, Bookshelf, Mailbox,12.8606
9,23,-90.81847,-10.49368,-80.32479000000001, Piano, Chair,6.738831
1,24,-136.4688,-125.6807,-10.788099999999986, Trashcan, Chair,10.55869
