TrialNumber, TrialID, RealAngle, TrueAngle, AngleError, StartingObject, EndObject, TimeTaken
2,1,160.5139,139.8627,20.651200000000017, Well, Stove,22.3017
3,2,-34.89496,-49.85279,14.957830000000001, Wheelbarrow, Stove,13.44421
1,3,-36.91837,-36.09407,-0.8243000000000009, Mailbox, Piano,12.91064
24,4,60.06851,-2.913495,62.982005, Harp, Piano,6.97229
5,5,-85.50285,-121.5305,36.02765000000001, Bookshelf, Table,12.57703
20,6,170.4821,24.73069,145.75141, Chair, Table,7.606018
6,7,-151.1443,-156.2066,5.062300000000022, Trashcan, Plant,7.939758
12,8,169.095,108.8188,60.2762, Harp, Plant,14.19501
18,9,137.8155,151.2295,-13.414000000000016, Stove, Bookshelf,9.174133
10,10,-17.44709,-155.7204,138.27331, Plant, Bookshelf,12.04327
17,11,-51.52784,10.1685,-61.69634, Telescope, Trashcan,8.590393
15,12,-111.8014,-13.0517,-98.7497, Table, Trashcan,18.43201
11,13,169.0841,156.9717,12.112400000000008, Well, Telescope,5.93811
9,14,-14.6973,0.0,-14.6973, Wheelbarrow, Telescope,7.339478
22,15,-43.70782,-20.9935,-22.714319999999997, Mailbox, Wheelbarrow,8.240295
16,16,-15.44633,-141.7693,126.32296999999998, Plant, Wheelbarrow,8.173279
14,17,-156.222,146.6573,-302.8793, Stove, Harp,4.636963
7,18,-35.44574,-4.299151,-31.146589, Telescope, Harp,8.707214
13,19,-167.0355,-47.17128,-119.86422000000002, Table, Well,14.1283
21,20,34.89496,8.961795,25.933164999999995, Piano, Well,14.81232
4,21,-149.6013,-146.2155,-3.3858000000000175, Trashcan, Mailbox,14.62872
23,22,-44.78047,-51.54441,6.763939999999998, Bookshelf, Mailbox,23.80273
19,23,-18.86356,-10.49368,-8.36988, Piano, Chair,10.92566
8,24,-152.7583,-125.6807,-27.07759999999999, Trashcan, Chair,7.689514
