TrialNumber, TrialID, RealAngle, TrueAngle, AngleError, StartingObject, EndObject, TimeTaken
22,1,131.0033,139.8627,-8.859399999999994, Well, Stove,10.50861
18,2,-53.90902,-49.85279,-4.056229999999999, Wheelbarrow, Stove,5.170776
21,3,-134.4974,-36.09407,-98.40333, Mailbox, Piano,32.12604
17,4,13.37996,-2.913495,16.293455, Harp, Piano,15.36243
24,5,163.8812,-121.5305,285.4117, Bookshelf, Table,11.47565
6,6,29.22806,24.73069,4.49737, Chair, Table,15.59671
4,7,-146.517,-156.2066,9.689600000000013, Trashcan, Plant,6.171875
3,8,118.8196,108.8188,10.000799999999998, Harp, Plant,17.66467
20,9,126.8981,151.2295,-24.331400000000002, Stove, Bookshelf,5.304749
19,10,-137.0,-155.7204,18.720400000000012, Plant, Bookshelf,5.838257
8,11,8.254761,10.1685,-1.9137389999999996, Telescope, Trashcan,16.73041
7,12,-29.28574,-13.0517,-16.23404, Table, Trashcan,5.704285
5,13,136.2668,156.9717,-20.70490000000001, Well, Telescope,18.44806
16,14,12.5739,0.0,12.5739, Wheelbarrow, Telescope,12.09348
12,15,-35.24757,-20.9935,-14.254070000000002, Mailbox, Wheelbarrow,6.005127
23,16,-131.9335,-141.7693,9.835799999999978, Plant, Wheelbarrow,8.140625
14,17,122.3536,146.6573,-24.303699999999992, Stove, Harp,10.00833
15,18,-41.33962,-4.299151,-37.040468999999995, Telescope, Harp,7.105804
13,19,-48.95424,-47.17128,-1.7829599999999957, Table, Well,9.590912
1,20,21.48783,8.961795,12.526034999999998, Piano, Well,13.61142
10,21,-168.3985,-146.2155,-22.18300000000002, Trashcan, Mailbox,15.49628
2,22,-35.31121,-51.54441,16.233199999999997, Bookshelf, Mailbox,19.58252
9,23,-17.86012,-10.49368,-7.366439999999999, Piano, Chair,7.339355
11,24,-128.9623,-125.6807,-3.2815999999999974, Trashcan, Chair,7.672913
