TrialNumber, TrialID, RealAngle, TrueAngle, AngleError, StartingObject, EndObject, TimeTaken
16,1,149.7435,139.8627,9.880800000000022, Well, Stove,8.273468
9,2,-42.97852,-49.85279,6.874269999999996, Wheelbarrow, Stove,5.787933
8,3,-42.76877,-36.09407,-6.674700000000001, Mailbox, Piano,6.538483
24,4,-57.45001,-2.913495,-54.536515, Harp, Piano,5.57132
15,5,-90.45473,-121.5305,31.075770000000006, Bookshelf, Table,8.640472
20,6,47.62644,24.73069,22.895750000000003, Chair, Table,6.155029
12,7,-123.2066,-156.2066,33.000000000000014, Trashcan, Plant,13.64468
6,8,132.7395,108.8188,23.920699999999997, Harp, Plant,6.905548
2,9,167.6446,151.2295,16.415099999999995, Stove, Bookshelf,5.771576
4,10,-161.2414,-155.7204,-5.520999999999987, Plant, Bookshelf,6.438568
5,11,-161.2414,10.1685,-171.4099, Telescope, Trashcan,6.922302
18,12,8.880622,-13.0517,21.932322, Table, Trashcan,8.707153
17,13,169.2157,156.9717,12.244, Well, Telescope,4.770477
22,14,-0.8182884,0.0,-0.8182884, Wheelbarrow, Telescope,13.1608
23,15,-57.45001,-20.9935,-36.456509999999994, Mailbox, Wheelbarrow,9.941345
7,16,-179.5058,-141.7693,-37.73650000000001, Plant, Wheelbarrow,13.79486
13,17,137.375,146.6573,-9.282299999999992, Stove, Harp,5.070587
1,18,-40.63842,-4.299151,-36.339269, Telescope, Harp,11.09248
14,19,-39.80553,-47.17128,7.365750000000006, Table, Well,12.07684
11,20,10.71311,8.961795,1.751315, Piano, Well,8.390045
3,21,-135.8303,-146.2155,10.385199999999998, Trashcan, Mailbox,10.17505
19,22,-40.815,-51.54441,10.729410000000001, Bookshelf, Mailbox,7.923218
21,23,47.62644,-10.49368,58.12012, Piano, Chair,7.672852
10,24,-111.413,-125.6807,14.267700000000005, Trashcan, Chair,7.873444
