TrialNumber, TrialID, RealAngle, TrueAngle, AngleError, StartingObject, EndObject, TimeTaken
11,1,139.5906,139.8627,-0.2720999999999947, Well, Stove,14.46204
14,2,25.04259,-49.85279,74.89538, Wheelbarrow, Stove,8.506958
15,3,-23.92251,-36.09407,12.171560000000003, Mailbox, Piano,10.02496
18,4,141.059,-2.913495,143.972495, Harp, Piano,19.36603
8,5,37.19983,-121.5305,158.73033, Bookshelf, Table,12.10986
6,6,55.90494,24.73069,31.174250000000004, Chair, Table,5.68811
19,7,-150.6158,-156.2066,5.5908000000000015, Trashcan, Plant,6.038147
24,8,-45.79943,108.8188,-154.61822999999998, Harp, Plant,8.657043
16,9,-27.24508,151.2295,-178.47458, Stove, Bookshelf,12.07672
17,10,-27.8782,-155.7204,127.84220000000002, Plant, Bookshelf,14.14496
9,11,-19.04121,10.1685,-29.20971, Telescope, Trashcan,12.14337
21,12,-14.74354,-13.0517,-1.6918399999999991, Table, Trashcan,14.61206
5,13,154.1954,156.9717,-2.776299999999992, Well, Telescope,22.63525
2,14,40.23635,0.0,40.23635, Wheelbarrow, Telescope,37.13055
20,15,-22.87373,-20.9935,-1.8802299999999974, Mailbox, Wheelbarrow,26.27161
22,16,-135.2641,-141.7693,6.505199999999974, Plant, Wheelbarrow,36.94702
4,17,132.8389,146.6573,-13.818399999999997, Stove, Harp,17.44769
12,18,-28.70588,-4.299151,-24.406729, Telescope, Harp,12.81061
23,19,-46.20608,-47.17128,0.965200000000003, Table, Well,6.821899
1,20,0.0,8.961795,-8.961795, Piano, Well,10.92578
13,21,-140.0425,-146.2155,6.173000000000002, Trashcan, Mailbox,5.80481
3,22,-21.31785,-51.54441,30.22656, Bookshelf, Mailbox,58.94849
10,23,-0.916639,-10.49368,9.577041, Piano, Chair,33.79425
7,24,35.81119,-125.6807,161.49189, Trashcan, Chair,9.14093
