TrialNumber, TrialID, RealAngle, TrueAngle, AngleError, StartingObject, EndObject, TimeTaken
13,1,128.4398,139.8627,-11.422899999999998, Well, Stove,5.687927
21,2,-50.19443,-49.85279,-0.34163999999999817, Wheelbarrow, Stove,6.955994
16,3,-80.7355,-36.09407,-44.64143, Mailbox, Piano,3.819763
6,4,-176.0548,-2.913495,-173.141305, Harp, Piano,12.92731
7,5,116.1942,-121.5305,237.72469999999998, Bookshelf, Table,5.12085
11,6,49.23639,24.73069,24.5057, Chair, Table,9.507874
5,7,-175.2595,-156.2066,-19.052899999999994, Trashcan, Plant,5.98822
19,8,-96.90355,108.8188,-205.72235, Harp, Plant,6.221802
8,9,-152.8402,151.2295,-304.0697, Stove, Bookshelf,8.773865
24,10,177.7784,-155.7204,333.4988, Plant, Bookshelf,5.938293
1,11,-90.7795,10.1685,-100.948, Telescope, Trashcan,9.157776
17,12,16.90234,-13.0517,29.95404, Table, Trashcan,12.72711
4,13,98.13009,156.9717,-58.84161, Well, Telescope,4.837524
22,14,12.77875,0.0,12.77875, Wheelbarrow, Telescope,5.587952
23,15,29.51898,-20.9935,50.51248, Mailbox, Wheelbarrow,18.34833
12,16,-87.61404,-141.7693,54.155259999999984, Plant, Wheelbarrow,7.522888
10,17,-102.2005,146.6573,-248.8578, Stove, Harp,4.937317
18,18,-65.12583,-4.299151,-60.82667899999999, Telescope, Harp,9.040833
3,19,-160.9619,-47.17128,-113.79062000000002, Table, Well,4.987427
2,20,-121.8972,8.961795,-130.858995, Piano, Well,13.36084
9,21,-154.1695,-146.2155,-7.954000000000008, Trashcan, Mailbox,13.7948
20,22,-102.9946,-51.54441,-51.450190000000006, Bookshelf, Mailbox,7.939514
14,23,151.0625,-10.49368,161.55618, Piano, Chair,6.421875
15,24,158.8186,-125.6807,284.4993, Trashcan, Chair,6.238525
