TrialNumber, TrialID, RealAngle, TrueAngle, AngleError, StartingObject, EndObject, TimeTaken
1,1,71.56507,139.8627,-68.29762999999998, Well, Stove,10.55887
22,2,-24.02026,-49.85279,25.83253, Wheelbarrow, Stove,5.521179
10,3,90.0,-36.09407,126.09407, Mailbox, Piano,15.96332
11,4,-141.8615,-2.913495,-138.948005, Harp, Piano,7.339325
20,5,-83.65981,-121.5305,37.87069000000001, Bookshelf, Table,15.89636
23,6,-159.7435,24.73069,-184.47419000000002, Chair, Table,5.504517
13,7,152.8318,-156.2066,309.0384, Trashcan, Plant,12.77716
16,8,-162.4435,108.8188,-271.2623, Harp, Plant,11.20923
3,9,-122.4896,151.2295,-273.7191, Stove, Bookshelf,6.322052
4,10,-159.7468,-155.7204,-4.026399999999995, Plant, Bookshelf,5.321014
21,11,125.5817,10.1685,115.4132, Telescope, Trashcan,7.089172
14,12,-45.65855,-13.0517,-32.606849999999994, Table, Trashcan,8.890717
15,13,124.7131,156.9717,-32.2586, Well, Telescope,9.524506
7,14,-103.134,0.0,-103.134, Wheelbarrow, Telescope,13.0607
9,15,-130.7242,-20.9935,-109.7307, Mailbox, Wheelbarrow,9.841278
5,16,168.185,-141.7693,309.9543, Plant, Wheelbarrow,4.620758
2,17,-122.2454,146.6573,-268.9027, Stove, Harp,6.488525
18,18,-84.20721,-4.299151,-79.90805900000001, Telescope, Harp,5.971741
19,19,112.8906,-47.17128,160.06188, Table, Well,7.172668
8,20,122.5175,8.961795,113.555705, Piano, Well,7.756409
24,21,-102.6804,-146.2155,43.535099999999986, Trashcan, Mailbox,9.991455
6,22,98.31031,-51.54441,149.85472, Bookshelf, Mailbox,7.572571
12,23,140.4206,-10.49368,150.91428000000002, Piano, Chair,7.155884
17,24,-115.051,-125.6807,10.6297, Trashcan, Chair,8.456696
