TrialNumber, TrialID, RealAngle, TrueAngle, AngleError, StartingObject, EndObject, TimeTaken
9,1,124.0806,139.8627,-15.782099999999986, Well, Stove,8.973969
12,2,-19.74684,-49.85279,30.10595, Wheelbarrow, Stove,7.573196
10,3,26.56505,-36.09407,62.65912, Mailbox, Piano,14.61192
6,4,7.86055,-2.913495,10.774045000000001, Harp, Piano,7.473099
2,5,-90.0,-121.5305,31.530500000000004, Bookshelf, Table,23.91948
13,6,3.972467,24.73069,-20.758223, Chair, Table,8.473389
4,7,-143.8361,-156.2066,12.370500000000021, Trashcan, Plant,7.98999
11,8,120.8524,108.8188,12.033600000000007, Harp, Plant,8.890671
21,9,163.732,151.2295,12.502499999999998, Stove, Bookshelf,4.236938
24,10,-147.4042,-155.7204,8.31620000000001, Plant, Bookshelf,14.81161
14,11,5.259262,10.1685,-4.909238, Telescope, Trashcan,8.240112
3,12,-4.243902,-13.0517,8.807798, Table, Trashcan,8.039993
18,13,146.853,156.9717,-10.11869999999999, Well, Telescope,15.34573
5,14,-143.8361,0.0,-143.8361, Wheelbarrow, Telescope,6.338242
1,15,15.4146,-20.9935,36.408100000000005, Mailbox, Wheelbarrow,19.98325
23,16,-107.29,-141.7693,34.47929999999998, Plant, Wheelbarrow,22.30188
20,17,143.6454,146.6573,-3.011899999999997, Stove, Harp,8.773987
17,18,-14.33107,-4.299151,-10.031919, Telescope, Harp,9.607819
22,19,-29.00532,-47.17128,18.165960000000002, Table, Well,14.69537
15,20,8.28373,8.961795,-0.6780650000000001, Piano, Well,13.97812
16,21,166.856,-146.2155,313.0715, Trashcan, Mailbox,9.624695
19,22,-70.5053,-51.54441,-18.960890000000006, Bookshelf, Mailbox,8.040009
8,23,-18.55023,-10.49368,-8.05655, Piano, Chair,9.424515
7,24,-134.382,-125.6807,-8.701300000000003, Trashcan, Chair,5.654556
