Participant ID,Level,Time,PosX,PosY,PosZ,Facing Angle
445,16,70.75333,0.4095804,1.621896,-0.1496012,271.0507
445,16,70.97556,0.3863523,1.627513,-0.161347,271.8057
445,16,71.19778,0.4174647,1.626454,-0.1499365,270.8715
445,16,71.42,0.4841145,1.6207,-0.1159565,276.6421
445,16,71.64223,0.5525705,1.615437,-0.08208077,280.7411
445,16,71.86445,0.6033441,1.620776,-0.06451258,280.6805
445,16,72.08667,0.636605,1.620964,-0.05718273,284.0911
445,16,72.30889,0.6410317,1.629526,-0.06620341,288.0041
445,16,72.53111,0.6335629,1.631721,-0.09320542,290.8547
445,16,72.75333,0.6464899,1.622753,-0.1338004,296.9117
445,16,72.97556,0.6652251,1.6198,-0.1802657,294.0059
445,16,73.19778,0.676589,1.616064,-0.1900619,301.2395
445,16,73.42,0.6761574,1.607388,-0.1596313,319.2221
445,16,73.64223,0.6614951,1.597613,-0.1095202,336.0426
445,16,73.86445,0.6276211,1.595977,-0.04261077,348.4067
445,16,74.08667,0.5998156,1.598858,0.007873598,2.351995
445,16,74.30889,0.577011,1.60152,0.03937435,26.29232
445,16,74.53111,0.5277213,1.600555,0.06097702,51.13354
445,16,74.75333,0.4631144,1.596421,0.06449831,72.38932
445,16,74.97556,0.4212851,1.602067,0.04814706,85.83103
445,16,75.19778,0.3949559,1.605785,0.005048674,98.01496
445,16,75.42,0.3753434,1.605918,-0.0424889,105.719
445,16,75.64223,0.3644707,1.605787,-0.06842395,110.6785
445,16,75.86445,0.3488687,1.598126,-0.07594809,121.2183
445,16,76.08667,0.3367668,1.596314,-0.05395773,135.5314
445,16,76.30889,0.3215073,1.58672,-0.01372918,150.8182
445,16,76.53111,0.3076284,1.580857,0.01979433,163.4753
445,16,76.75333,0.2973409,1.57513,0.04625081,172.3767
445,16,76.97556,0.2821853,1.571416,0.04870303,178.2523
445,16,77.19778,0.2430828,1.578794,0.03606655,178.9005
445,16,77.42,0.1741502,1.58607,0.000130632,179.3594
445,16,77.64223,0.1095762,1.594227,-0.03966136,172.8233
445,16,77.86445,0.07536148,1.601807,-0.07693864,164.3187
445,16,78.08667,0.0682954,1.596563,-0.1160918,156.7354
445,16,78.30889,0.07795142,1.589999,-0.1731499,151.1267
445,16,78.53111,0.09596404,1.590034,-0.2598977,144.2981
445,16,78.75333,0.1097797,1.590179,-0.3230437,137.7533
445,16,78.97556,0.1050996,1.595345,-0.3709503,131.3573
445,16,79.19778,0.07931234,1.605622,-0.4198657,123.4701
445,16,79.42,0.04941921,1.615773,-0.4808736,117.146
