Participant ID,Level,Time,PosX,PosY,PosZ,Facing Angle
449,19,26.70222,1.728102,1.54809,-2.024743,89.61205
449,19,26.92444,1.733608,1.558343,-2.029685,88.51415
449,19,27.14667,1.730644,1.572557,-2.030097,86.48916
449,19,27.36889,1.721468,1.576826,-2.030921,85.60941
449,19,27.59111,1.715014,1.581641,-2.033648,86.93655
449,19,27.81333,1.70909,1.585243,-2.040414,92.51364
449,19,28.03556,1.705001,1.586941,-2.035209,89.64601
449,19,28.25778,1.702683,1.586257,-2.023893,83.63567
449,19,28.48,1.703223,1.585686,-2.023637,85.73842
449,19,28.70222,1.703906,1.585243,-2.026632,89.78423
449,19,28.92444,1.701068,1.584385,-2.023913,89.2699
449,19,29.14667,1.699229,1.584304,-2.021244,88.81329
449,19,29.36889,1.700397,1.583424,-2.024573,93.26751
449,19,29.59111,1.703639,1.580096,-2.02672,99.20614
449,19,29.81333,1.707587,1.572764,-2.00559,96.76555
449,19,30.03556,1.709013,1.565857,-1.974173,89.65117
449,19,30.25778,1.697409,1.560161,-1.924656,61.94915
449,19,30.48,1.690612,1.557297,-1.92686,39.03965
449,19,30.70222,1.705584,1.552676,-1.958074,22.69429
449,19,30.92444,1.684967,1.546648,-1.982328,358.3619
449,19,31.14667,1.625476,1.544591,-2.021974,325.3468
449,19,31.36889,1.590774,1.541916,-2.046223,315.7765
449,19,31.59111,1.609366,1.524897,-2.024947,334.1882
449,19,31.81333,1.656317,1.517989,-1.991658,353.3999
449,19,32.03556,1.706758,1.513973,-1.958325,355.4527
449,19,32.25778,1.756737,1.517213,-1.918151,352.2699
449,19,32.48,1.772604,1.517934,-1.868006,340.4847
449,19,32.70222,1.760231,1.503782,-1.784608,325.8791
449,19,32.92445,1.728689,1.516633,-1.663503,314.3259
449,19,33.14667,1.690625,1.52547,-1.546487,306.3732
449,19,33.36889,1.645744,1.519347,-1.425899,297.4742
449,19,33.59111,1.58841,1.527375,-1.297383,288.1378
449,19,33.81334,1.497986,1.534911,-1.193065,287.3093
449,19,34.03556,1.366744,1.52132,-1.11372,287.6211
449,19,34.25778,1.201195,1.532269,-1.07079,289.416
449,19,34.48,1.031467,1.538073,-1.045501,286.6216
449,19,34.70222,0.8530997,1.518288,-1.022732,282.4478
449,19,34.92445,0.6338432,1.541166,-0.9956626,280.669
449,19,35.14667,0.4384885,1.541935,-0.9949946,278.5704
449,19,35.36889,0.20386,1.543085,-1.022097,277.8596
449,19,35.59111,-0.02556854,1.553031,-1.035114,279.4188
449,19,35.81334,-0.2907674,1.521659,-1.037313,280.4207
449,19,36.03556,-0.5503435,1.552064,-1.032479,281.5193
449,19,36.25778,-0.8108737,1.538741,-1.037816,283.4196
