Participant ID,Level,Time,PosX,PosY,PosZ,Facing Angle
410,8,43.03333,-2.641761,1.673954,-2.095574,270.4885
410,8,43.25556,-2.629084,1.716949,-2.106969,270.8476
410,8,43.47778,-2.582795,1.756647,-2.125457,270.895
410,8,43.7,-2.54704,1.763189,-2.146446,270.7127
410,8,43.92222,-2.526857,1.757324,-2.168235,267.9294
410,8,44.14444,-2.520213,1.756644,-2.176777,272.581
410,8,44.36667,-2.520556,1.752917,-2.162433,289.54
410,8,44.58889,-2.524467,1.75428,-2.16765,291.0124
410,8,44.81111,-2.520655,1.755531,-2.178158,284.7932
410,8,45.03333,-2.514611,1.757704,-2.173903,287.7601
410,8,45.25556,-2.516353,1.756863,-2.149965,307.5314
410,8,45.47778,-2.524944,1.756893,-2.129806,301.4206
410,8,45.7,-2.53025,1.75874,-2.11051,279.8288
410,8,45.92222,-2.5223,1.756682,-2.088791,269.2276
410,8,46.14444,-2.519994,1.757077,-2.076686,262.8616
410,8,46.36667,-2.519132,1.755317,-2.061261,258.1581
410,8,46.58889,-2.520517,1.75499,-2.042111,259.6053
410,8,46.81111,-2.520605,1.752314,-2.027804,261.458
410,8,47.03333,-2.522719,1.749104,-2.019789,267.1703
410,8,47.25556,-2.539912,1.747414,-2.040822,271.0598
410,8,47.47778,-2.580865,1.743809,-2.092987,278.9569
410,8,47.7,-2.616023,1.753982,-2.131107,293.6096
410,8,47.92222,-2.638932,1.753685,-2.136519,327.0229
410,8,48.14444,-2.599994,1.734644,-2.124089,1.709309
410,8,48.36667,-2.546568,1.722142,-2.113395,18.9302
410,8,48.58889,-2.525946,1.718099,-2.104284,26.83007
410,8,48.81111,-2.555041,1.717615,-2.079215,26.78589
410,8,49.03333,-2.63468,1.71619,-2.040829,20.14333
410,8,49.25556,-2.723365,1.720808,-1.996283,11.01834
410,8,49.47778,-2.766255,1.717984,-1.978783,10.01379
410,8,49.7,-2.757525,1.718915,-1.980095,11.42116
410,8,49.92222,-2.734273,1.728205,-1.990134,22.79238
410,8,50.14445,-2.714837,1.732954,-2.010422,42.63559
410,8,50.36667,-2.715848,1.734802,-2.036998,66.6172
410,8,50.58889,-2.744042,1.735874,-2.048295,96.95509
410,8,50.81111,-2.780118,1.733956,-2.03599,124.004
410,8,51.03333,-2.804577,1.728441,-2.029514,138.6152
410,8,51.25556,-2.824202,1.725268,-2.052429,143.3447
410,8,51.47778,-2.822005,1.72926,-2.10985,141.7202
410,8,51.7,-2.793078,1.738563,-2.148293,114.1495
410,8,51.92222,-2.787605,1.741914,-2.123635,50.09121
410,8,52.14445,-2.825348,1.738961,-2.12008,15.18453
410,8,52.36667,-2.851657,1.731541,-2.100218,9.380941
410,8,52.58889,-2.897031,1.72111,-2.056364,9.679081
410,8,52.81111,-2.934796,1.709116,-2.00117,7.999573
410,8,53.03333,-2.949036,1.710056,-1.958604,13.94885
410,8,53.25556,-2.934543,1.712601,-1.950479,30.71012
410,8,53.47778,-2.895279,1.727575,-2.075059,89.20704
410,8,53.7,-2.93329,1.716111,-2.219112,125.9849
410,8,53.92222,-2.935838,1.690686,-2.30704,126.7144
410,8,54.14445,-2.913344,1.644867,-2.361347,122.4526
410,8,54.36667,-2.882175,1.616067,-2.396781,120.2755
410,8,54.58889,-2.853869,1.591565,-2.39731,121.4247
410,8,54.81111,-2.824682,1.592412,-2.402728,121.4624
410,8,55.03333,-2.794865,1.634624,-2.438205,115.8151
410,8,55.25556,-2.764292,1.670424,-2.526414,105.0444
410,8,55.47778,-2.741082,1.678475,-2.662756,93.97463
410,8,55.7,-2.741082,1.678475,-2.662756,93.97463
410,8,55.92222,-2.741082,1.678475,-2.662756,93.97463
410,8,56.14445,-2.741082,1.678475,-2.662756,93.97463
410,8,56.36667,-2.741082,1.678475,-2.662756,93.97463
410,8,56.58889,-2.741082,1.678475,-2.662756,93.97463
410,8,56.81111,-2.741082,1.678475,-2.662756,93.97463
410,8,57.03333,-2.741082,1.678475,-2.662756,93.97463
410,8,57.25556,-2.741082,1.678475,-2.662756,93.97463
410,8,57.47778,-2.741082,1.678475,-2.662756,93.97463
410,8,57.7,-2.741082,1.678475,-2.662756,93.97463
410,8,57.92222,-2.741082,1.678475,-2.662756,93.97463
410,8,58.14445,-2.741082,1.678475,-2.662756,93.97463
410,8,58.36667,-2.741082,1.678475,-2.662756,93.97463
