Participant ID,Level,Time,PosX,PosY,PosZ,Facing Angle
420,4,91.88445,1.901127,1.869292,3.173093,183.4059
420,4,92.10667,1.899168,1.878023,3.176826,182.0773
420,4,92.32889,1.894916,1.899017,3.18767,179.2998
420,4,92.55112,1.867871,1.901023,3.194802,188.8772
420,4,92.77334,1.826296,1.894653,3.205961,205.8875
420,4,92.99556,1.798856,1.891099,3.221491,215.729
420,4,93.21778,1.805382,1.891186,3.217606,206.4373
420,4,93.44,1.852635,1.887842,3.198406,176.5292
420,4,93.66222,1.861232,1.881099,3.180754,169.563
420,4,93.88445,1.872567,1.856681,3.155798,159.2594
420,4,94.10667,1.913128,1.818486,3.123571,147.0766
420,4,94.32889,2.011102,1.815167,3.082864,143.7466
420,4,94.55112,2.164993,1.826488,3.021591,150.2742
420,4,94.77334,2.309558,1.854609,2.943379,157.254
420,4,94.99556,2.40468,1.863687,2.805273,164.8073
420,4,95.21778,2.479388,1.843278,2.598909,169.0258
420,4,95.44,2.539535,1.87624,2.367915,177.2954
420,4,95.66222,2.616134,1.884984,2.153419,187.4457
420,4,95.88445,2.704097,1.878945,1.889822,198.6736
420,4,96.10667,2.736983,1.915114,1.631518,204.7125
420,4,96.32889,2.749812,1.873453,1.354405,195.1233
420,4,96.55112,2.728348,1.890257,1.041536,190.6932
420,4,96.77334,2.750313,1.910764,0.7411169,189.8273
420,4,96.99556,2.789994,1.877414,0.3932593,191.5231
420,4,97.21778,2.752126,1.91948,0.1260762,202.3956
420,4,97.44,2.665213,1.874645,-0.1431301,212.4151
420,4,97.66222,2.574718,1.880431,-0.4033156,215.294
420,4,97.88445,2.496807,1.912609,-0.6504437,214.1534
420,4,98.10667,2.387675,1.72101,-0.8743923,209.8121
420,4,98.32889,2.272774,1.741164,-1.074984,192.1358
420,4,98.55112,2.161927,1.699892,-1.273211,170.4634
420,4,98.77334,2.024362,1.711237,-1.473849,154.879
420,4,98.99556,1.968642,1.71523,-1.714943,155.8095
420,4,99.21778,1.990213,1.693704,-1.988721,156.8374
420,4,99.44,1.988387,1.733793,-2.22777,161.4695
420,4,99.66222,1.886927,1.703647,-2.442023,208.4099
420,4,99.88445,1.778095,1.695821,-2.592752,260.6379
420,4,100.1067,1.730485,1.721907,-2.753237,278.4512
420,4,100.3289,1.669079,1.732725,-2.908933,289.7461
420,4,100.5511,1.594109,1.739237,-3.029661,300.9172
420,4,100.7733,1.472045,1.721826,-3.059711,305.8885
420,4,100.9956,1.263452,1.705294,-3.040801,288.1061
420,4,101.2178,1.046461,1.735479,-3.018467,278.5007
420,4,101.44,0.8280429,1.723269,-3.05496,278.0804
420,4,101.6622,0.531587,1.722053,-3.119277,280.6316
420,4,101.8844,0.2507164,1.756092,-3.126479,282.5429
420,4,102.1067,-0.04483205,1.709166,-3.092413,285.9661
420,4,102.3289,-0.376075,1.723821,-3.048352,288.0917
420,4,102.5511,-0.681324,1.746138,-3.07213,287.312
420,4,102.7733,-1.016215,1.706341,-3.106094,289.7044
420,4,102.9956,-1.318558,1.746368,-3.089188,296.0001
420,4,103.2178,-1.591822,1.710775,-3.041195,299.6725
420,4,103.44,-1.885502,1.704959,-2.952961,308.273
420,4,103.6622,-2.125469,1.732894,-2.863299,329.3867
420,4,103.8844,-2.349363,1.700396,-2.745888,350.6313
420,4,104.1067,-2.494931,1.723144,-2.578228,9.167349
420,4,104.3289,-2.569426,1.6798,-2.353107,13.09383
420,4,104.5511,-2.598521,1.693947,-2.058032,12.77576
420,4,104.7733,-2.645231,1.729606,-1.782328,14.04536
420,4,104.9956,-2.691307,1.682103,-1.466512,16.52625
420,4,105.2178,-2.702075,1.720403,-1.152424,18.86162
420,4,105.44,-2.672779,1.704816,-0.8652918,18.37193
420,4,105.6622,-2.618544,1.69262,-0.5286843,16.68214
420,4,105.8844,-2.617549,1.728202,-0.2289586,16.04982
420,4,106.1067,-2.624422,1.680882,0.07667051,22.47314
420,4,106.3289,-2.581339,1.711945,0.3606544,34.9548
420,4,106.5511,-2.476339,1.702837,0.5765698,41.57626
420,4,106.7733,-2.316102,1.693338,0.8061295,45.66905
420,4,106.9956,-2.201511,1.721587,1.07619,29.20986
420,4,107.2178,-2.116865,1.683322,1.347503,9.385275
420,4,107.44,-2.014064,1.697362,1.603444,356.203
420,4,107.6622,-1.931053,1.713861,1.828112,332.5852
420,4,107.8844,-1.867306,1.685855,2.045128,313.0865
420,4,108.1067,-1.850517,1.706257,2.24746,313.0655
420,4,108.3289,-1.761753,1.678153,2.468631,36.57064
420,4,108.5511,-1.745244,1.689039,2.606229,75.29745
420,4,108.7733,-1.66427,1.692471,2.726179,90.85757
420,4,108.9956,-1.480357,1.669222,2.833001,100.1955
420,4,109.2178,-1.26237,1.684454,2.935503,103.83
420,4,109.44,-1.062634,1.692516,3.042044,104.0813
420,4,109.6622,-0.8136027,1.67838,3.156811,105.1617
420,4,109.8844,-0.5736694,1.716524,3.209741,107.4314
420,4,110.1067,-0.3388081,1.691303,3.208579,105.6642
420,4,110.3289,-0.05345057,1.698666,3.168963,104.4459
420,4,110.5511,0.2071382,1.728716,3.178514,97.89342
420,4,110.7733,0.4892448,1.688864,3.194163,91.23024
420,4,110.9956,0.7619563,1.721371,3.169073,99.64934
420,4,111.2178,0.9842284,1.735124,3.108563,111.4832
420,4,111.44,1.176423,1.667558,3.043928,118.6992
420,4,111.6622,1.217523,1.705395,3.03731,132.6418
420,4,111.8844,1.143918,1.709633,3.020997,169.9455
420,4,112.1067,0.9599535,1.716056,2.990069,201.5934
420,4,112.3289,0.7020414,1.694198,2.931843,211.6994
