Participant ID,Level,Time,PosX,PosY,PosZ,Facing Angle
412,13,37.20667,-2.772412,1.660019,0.0218731,90.1041
412,13,37.42889,-2.810856,1.668071,0.0001162579,83.63734
412,13,37.65111,-2.837961,1.669242,-0.02414706,78.74618
412,13,37.87333,-2.852978,1.67067,-0.05713321,81.44301
412,13,38.09556,-2.867484,1.66994,-0.1036792,95.97431
412,13,38.31778,-2.899223,1.669613,-0.1379616,107.6255
412,13,38.54,-2.918851,1.667775,-0.14808,108.322
412,13,38.76222,-2.915553,1.662562,-0.1626523,107.0209
412,13,38.98444,-2.896955,1.653416,-0.1652928,99.76228
412,13,39.20667,-2.88975,1.649099,-0.1428303,87.53539
412,13,39.42889,-2.894579,1.650606,-0.1214149,82.26732
412,13,39.65111,-2.901195,1.646816,-0.0830505,80.02248
412,13,39.87333,-2.896196,1.645626,-0.04092252,90.98981
412,13,40.09556,-2.888046,1.643525,-0.01191087,103.4767
412,13,40.31778,-2.887165,1.63879,-0.02677928,118.2157
412,13,40.54,-2.899363,1.626864,-0.1058026,127.5647
412,13,40.76222,-2.902185,1.605438,-0.259247,127.772
412,13,40.98444,-2.907581,1.598143,-0.4713313,120.7161
412,13,41.20667,-2.855474,1.615683,-0.6377418,113.6047
412,13,41.42889,-2.718741,1.5897,-0.7717458,108.7427
412,13,41.65111,-2.532986,1.607904,-0.878588,99.31989
412,13,41.87333,-2.350002,1.618848,-0.9715343,89.67829
412,13,42.09556,-2.130266,1.592285,-1.053274,90.2692
412,13,42.31778,-1.88348,1.63045,-1.118243,88.41348
412,13,42.54,-1.62889,1.616336,-1.122908,90.77842
412,13,42.76222,-1.335927,1.59731,-1.063906,91.35406
412,13,42.98444,-1.058101,1.652629,-1.021456,85.52268
412,13,43.20667,-0.7811691,1.611807,-1.017796,84.85339
412,13,43.42889,-0.4941874,1.645673,-1.052716,85.92092
412,13,43.65111,-0.2168957,1.646026,-1.054858,85.49282
412,13,43.87333,0.06545004,1.62028,-1.037359,89.89969
412,13,44.09556,0.337894,1.668549,-1.055875,103.1697
412,13,44.31778,0.6052455,1.630679,-1.076893,108.0793
412,13,44.54,0.8549451,1.654688,-1.105355,109.016
412,13,44.76222,1.082353,1.649035,-1.122191,114.2891
412,13,44.98444,1.320642,1.613795,-1.151674,123.9328
412,13,45.20667,1.530473,1.655009,-1.217043,132.1924
412,13,45.42889,1.680598,1.643126,-1.339031,134.5963
412,13,45.65111,1.802352,1.632752,-1.519894,130.2319
412,13,45.87333,1.903338,1.65125,-1.649179,127.4622
412,13,46.09556,1.996532,1.633725,-1.761796,124.1494
412,11,66.59556,2.603722,1.708614,1.01573,89.98676
412,11,66.81778,2.587689,1.703543,1.02064,92.36353
412,11,67.04,2.559338,1.701029,1.030047,93.28328
412,11,67.26222,2.535157,1.698709,1.04532,93.95318
412,11,67.48444,2.531798,1.686332,1.071174,86.19504
412,11,67.70667,2.557393,1.684292,1.111999,59.63526
412,11,67.92889,2.543388,1.662357,1.149547,357.6193
412,11,68.15112,2.480425,1.649915,1.085582,294.9707
412,11,68.37334,2.444822,1.652801,1.032924,274.5298
412,11,68.59556,2.381089,1.645822,1.012099,268.8544
412,11,68.81778,2.260242,1.626611,0.9867418,263.553
412,11,69.04,2.097031,1.633948,0.9551287,257.9052
412,11,69.26222,1.925653,1.647323,0.9254668,232.5175
412,11,69.48444,1.74702,1.628674,0.9360488,206.4505
412,11,69.70667,1.494671,1.642751,1.0015,206.7977
412,11,69.92889,1.217337,1.654841,1.050226,234.0166
412,11,70.15112,0.9486596,1.611369,1.053331,247.458
412,11,70.37334,0.6823326,1.646122,1.015399,248.6409
412,11,70.59556,0.4231367,1.635257,1.007571,256.0125
412,11,70.81778,0.1432013,1.625772,1.035637,266.3558
412,11,71.04,-0.1406559,1.64888,1.036021,272.3457
412,11,71.26222,-0.4411356,1.596415,1.008591,274.7122
412,11,71.48444,-0.7424593,1.647612,0.9983177,274.618
412,11,71.70667,-1.040027,1.605482,1.026394,271.9351
412,11,71.92889,-1.342504,1.627603,1.076684,269.1261
412,11,72.15112,-1.596475,1.637767,1.133729,299.3716
412,11,72.37334,-1.756749,1.586407,1.170981,352.2828
412,11,72.59556,-1.841814,1.640352,1.175882,22.14686
412,11,72.81778,-1.886698,1.627354,1.213797,30.60095
412,11,73.04,-1.879757,1.62834,1.207849,57.40227
412,11,73.26222,-1.937982,1.628644,1.100605,122.0343
412,11,73.48444,-2.071788,1.619302,1.055626,164.8714
412,11,73.70667,-2.19424,1.62063,1.022054,179.6576
412,11,73.92889,-2.335287,1.608422,0.9670051,181.4984
412,11,74.15112,-2.494292,1.610869,0.851432,173.2216
412,11,74.37334,-2.560716,1.601068,0.7073022,160.5754
412,11,74.59556,-2.554928,1.571131,0.5408555,148.7286
412,11,74.81778,-2.533147,1.608798,0.3700944,135.9672
412,2,88.50667,-2.622716,1.665888,3.020682,270.4196
412,2,88.72889,-2.581783,1.655814,3.06338,270.2498
412,2,88.95111,-2.540668,1.653436,3.109087,261.6815
412,2,89.17333,-2.498099,1.645353,3.097316,229.8623
412,2,89.39556,-2.395199,1.613389,3.053633,168.6936
412,2,89.61778,-2.30477,1.604831,3.039093,139.7985
412,2,89.84,-2.184374,1.594218,3.027686,122.5167
412,2,90.06223,-2.082111,1.600813,2.978001,105.9456
412,2,90.28445,-2.002107,1.588922,2.932561,99.97234
412,2,90.50667,-1.913157,1.581072,2.876774,120.1952
412,2,90.72889,-1.902881,1.60394,2.764813,153.8605
412,2,90.95111,-1.92502,1.591893,2.624631,170.4508
412,2,91.17333,-1.93392,1.605145,2.46203,166.1333
412,2,91.39556,-1.897615,1.593687,2.28474,158.8318
412,2,91.61778,-1.826548,1.57325,2.059061,156.048
412,2,91.84,-1.777205,1.613716,1.814787,151.2072
412,2,92.06223,-1.744722,1.576086,1.57735,135.7733
412,2,92.28445,-1.685159,1.59969,1.374283,118.7404
412,2,92.50667,-1.558481,1.584673,1.229342,104.2084
412,2,92.72889,-1.346176,1.583814,1.107731,104.368
412,2,92.95111,-1.125034,1.618867,1.010317,110.6443
412,2,93.17333,-0.9150749,1.605633,0.918493,130.0079
412,2,93.39556,-0.7078221,1.626592,0.8439411,147.0623
412,2,93.61778,-0.492669,1.629614,0.8369161,156.2006
412,2,93.84,-0.2763087,1.613741,0.855314,178.2729
412,2,94.06223,-0.09764451,1.665634,0.8909001,195.5365
412,2,94.28445,0.009153559,1.666653,0.8870756,196.6976
412,2,94.50667,0.02502799,1.666013,0.839771,197.507
412,2,94.72889,-0.04047969,1.627206,0.735152,200.6951
412,2,94.95111,-0.1323332,1.618081,0.5915015,201.1311
