Participant ID,Level,Time,PosX,PosY,PosZ,Facing Angle
447,18,116.7422,1.741906,1.555896,-0.9250423,0.1619445
447,18,116.9644,1.767862,1.550595,-0.9015689,357.8188
447,18,117.1867,1.777004,1.550348,-0.8825626,356.2032
447,18,117.4089,1.774441,1.551781,-0.8644295,356.554
447,18,117.6311,1.769738,1.554206,-0.8548732,356.301
447,18,117.8533,1.768836,1.553479,-0.8567501,356.9281
447,18,118.0756,1.76937,1.553972,-0.8589599,357.0767
447,18,118.2978,1.767899,1.555231,-0.8599049,356.8652
447,18,118.52,1.765488,1.556093,-0.8598673,356.7274
447,18,118.7422,1.764578,1.55611,-0.8586549,356.9687
447,18,118.9644,1.763286,1.557137,-0.8594309,356.6003
447,18,119.1867,1.76146,1.557816,-0.8635853,356.1219
447,18,119.4089,1.759867,1.557656,-0.8661555,356.0894
447,18,119.6311,1.756819,1.559537,-0.8697844,356.3308
447,18,119.8533,1.75444,1.585266,-0.8892906,356.3191
447,18,120.0756,1.753481,1.601695,-0.9224439,355.022
447,18,120.2978,1.757448,1.608006,-0.9463099,355.8822
447,18,120.52,1.758021,1.609288,-0.9481032,355.6401
447,18,120.7422,1.758276,1.609612,-0.9499255,355.655
447,18,120.9644,1.759984,1.609828,-0.9518241,356.0676
447,18,121.1867,1.762562,1.61067,-0.9523785,355.8325
447,18,121.4089,1.768118,1.611092,-0.953547,354.8297
447,18,121.6311,1.773806,1.6055,-0.9697766,347.6913
447,18,121.8533,1.753623,1.597398,-1.025757,347.5099
447,18,122.0756,1.734729,1.583319,-1.056279,6.536481
447,18,122.2978,1.74383,1.563821,-1.091473,37.78708
447,18,122.52,1.757703,1.559422,-1.109629,47.06395
447,18,122.7422,1.811988,1.560752,-1.117056,41.20546
447,18,122.9644,1.91257,1.555397,-1.120634,35.76947
447,18,123.1867,2.020772,1.560166,-1.106315,32.7058
447,18,123.4089,2.116476,1.562091,-1.056834,29.9224
447,18,123.6311,2.20171,1.544454,-0.9571958,29.42706
447,18,123.8533,2.289522,1.554634,-0.8327604,28.42095
447,18,124.0756,2.391391,1.563284,-0.7106225,21.74365
447,18,124.2978,2.509068,1.540276,-0.5773184,13.93363
447,18,124.52,2.630724,1.55189,-0.4262801,2.358827
447,18,124.7422,2.701309,1.554066,-0.2631794,351.0604
447,18,124.9644,2.716495,1.529767,-0.08997215,352.5399
447,18,125.1867,2.700309,1.550635,0.08846473,357.6013
447,18,125.4089,2.696976,1.557324,0.2588788,354.4357
447,18,125.6311,2.670795,1.535897,0.4169922,336.4083
447,18,125.8533,2.629721,1.543957,0.548894,305.7792
447,18,126.0756,2.569534,1.556496,0.6634506,287.5227
447,18,126.2978,2.463788,1.544492,0.7298128,280.2722
447,18,126.52,2.31364,1.53691,0.7396255,272.9518
447,18,126.7422,2.194515,1.556074,0.7397956,253.4349
447,18,126.9644,2.07347,1.558336,0.771149,245.4661
447,18,127.1867,1.902487,1.543532,0.8410411,255.8447
447,18,127.4089,1.697782,1.551481,0.9347896,270.0193
447,18,127.6311,1.49578,1.559344,0.9759889,269.1721
447,18,127.8533,1.291477,1.532423,0.9825449,266.1208
447,18,128.0756,1.091834,1.552065,0.961949,253.1979
447,18,128.2978,0.908272,1.557431,0.9731544,246.8432
447,18,128.52,0.7233539,1.533436,0.9906806,235.1975
447,18,128.7422,0.5484847,1.547626,1.008376,217.9523
447,18,128.9644,0.3963754,1.555738,1.010442,213.8199
447,18,129.1867,0.2664641,1.547829,0.9797843,206.9326
447,18,129.4089,0.1175352,1.527433,0.9277667,216.7079
447,18,129.6311,-0.05968619,1.550046,0.9032423,251.2665
447,18,129.8533,-0.233146,1.545738,0.9003483,267.5178
447,18,130.0756,-0.4272576,1.519921,0.935943,274.4296
447,18,130.2978,-0.6253844,1.546429,0.9883503,280.1489
447,18,130.52,-0.8072212,1.549212,1.010965,281.3857
447,18,130.7422,-1.004239,1.5286,1.018999,286.1187
447,18,130.9644,-1.194734,1.548353,1.042719,300.7235
447,18,131.1867,-1.351365,1.544372,1.089635,315.7958
447,18,131.4089,-1.481112,1.516544,1.173806,331.8351
447,18,131.6311,-1.601278,1.535037,1.277699,345.0072
447,18,131.8533,-1.714563,1.532262,1.394069,354.2122
447,18,132.0756,-1.808602,1.520801,1.518036,17.65303
447,18,132.2978,-1.886336,1.549934,1.642183,34.90028
447,18,132.52,-1.926255,1.547539,1.769037,40.41932
447,18,132.7422,-1.943133,1.527741,1.936592,16.03727
447,18,132.9644,-1.945914,1.526425,2.114074,343.8298
447,18,133.1867,-1.971677,1.540047,2.246978,314.7785
447,18,133.4089,-2.017581,1.534758,2.344407,298.365
447,18,133.6311,-2.081712,1.539871,2.436338,298.7978
447,18,133.8533,-2.120065,1.553989,2.539562,327.691
447,18,134.0756,-2.121106,1.561696,2.604299,11.77685
447,18,134.2978,-2.108552,1.552198,2.629471,49.13102
447,18,134.52,-2.075748,1.547153,2.658387,70.56036
447,18,134.7422,-2.002806,1.543148,2.698902,77.5332
447,18,134.9644,-1.882715,1.540754,2.738137,81.48293
447,18,135.1867,-1.739336,1.542475,2.788264,83.67019
447,18,135.4089,-1.580835,1.540422,2.854471,88.53405
447,18,135.6311,-1.413129,1.521245,2.944293,93.78085
447,18,135.8533,-1.241394,1.547142,3.034429,98.46459
447,18,136.0756,-1.059962,1.541744,3.070378,101.6188
447,18,136.2978,-0.8550573,1.517264,3.075088,101.7999
447,18,136.52,-0.6410493,1.548059,3.084368,100.7207
447,18,136.7422,-0.443156,1.544913,3.12031,101.6976
447,18,136.9644,-0.2413536,1.518416,3.188118,102.4688
447,18,137.1867,-0.03162252,1.553444,3.246681,103.0657
447,18,137.4089,0.1721749,1.542466,3.254557,103.3804
447,18,137.6311,0.397794,1.5202,3.224325,98.98628
447,18,137.8533,0.6214923,1.552384,3.191046,93.99441
447,18,138.0756,0.8285631,1.536861,3.180221,95.32451
447,18,138.2978,1.059566,1.528356,3.196035,97.42942
447,18,138.52,1.283068,1.558822,3.177404,105.3116
447,18,138.7422,1.488944,1.530768,3.117232,113.3653
447,18,138.9644,1.697484,1.530856,3.018701,117.6814
447,18,139.1867,1.899148,1.557849,2.940906,126.0405
447,18,139.4089,2.099384,1.530536,2.8763,136.9637
447,18,139.6311,2.300005,1.537354,2.803146,147.5457
447,18,139.8533,2.451263,1.551589,2.688684,158.3846
447,18,140.0756,2.540163,1.527228,2.540316,165.393
447,18,140.2978,2.583224,1.542557,2.362348,178.2622
447,18,140.52,2.634006,1.556023,2.198429,191.0391
447,18,140.7422,2.684715,1.531324,2.022641,199.0556
447,18,140.9644,2.737923,1.548725,1.822883,206.9695
447,18,141.1867,2.735134,1.561047,1.645144,225.4781
447,18,141.4089,2.683738,1.544276,1.499947,236.4657
447,18,141.6311,2.560595,1.539104,1.362499,240.2397
447,18,141.8533,2.433658,1.550922,1.237865,249.0311
447,18,142.0756,2.29744,1.531191,1.116849,259.4707
447,18,142.2978,2.151545,1.549051,0.9922478,264.1736
447,18,142.52,1.979293,1.550599,0.927852,266.8948
447,18,142.7422,1.779852,1.524146,0.9280001,269.2274
447,18,142.9644,1.564721,1.548692,0.9568243,266.8097
447,18,143.1867,1.36827,1.556738,0.9531953,261.9858
447,18,143.4089,1.161943,1.52767,0.9329116,255.4861
447,18,143.6311,0.9553995,1.55014,0.9110777,251.3281
447,18,143.8533,0.7485414,1.549565,0.9322287,256.7838
447,18,144.0756,0.5267628,1.520614,0.9865344,261.5892
447,18,144.2978,0.2953768,1.554711,1.033093,264.7695
447,18,144.52,0.07260324,1.539932,1.032593,263.8854
