Participant ID,Level,Time,PosX,PosY,PosZ,Facing Angle
432,8,113.1956,-2.768293,1.384007,-2.060795,264.09
432,8,113.4178,-2.752605,1.385267,-2.066304,264.3987
432,8,113.64,-2.739276,1.386934,-2.0757,264.9563
432,8,113.8622,-2.730978,1.388574,-2.080142,265.2935
432,8,114.0844,-2.732454,1.387856,-2.081133,265.1418
432,8,114.3067,-2.732028,1.388673,-2.080705,266.2976
432,8,114.5289,-2.723799,1.391416,-2.064051,284.4277
432,8,114.7511,-2.719853,1.390593,-2.063656,287.2964
432,8,114.9733,-2.717805,1.391201,-2.075994,279.0617
432,8,115.1956,-2.709807,1.394159,-2.083638,277.0446
432,8,115.4178,-2.689589,1.399228,-2.087749,283.113
432,8,115.64,-2.644135,1.393585,-2.070616,286.8822
432,8,115.8622,-2.583881,1.386269,-2.036687,281.7649
432,8,116.0844,-2.525941,1.384366,-2.008594,274.33
432,8,116.3067,-2.487569,1.392298,-2.001973,271.3709
432,8,116.5289,-2.46372,1.38926,-2.011241,270.5605
432,8,116.7511,-2.461373,1.394941,-2.025031,272.5278
432,8,116.9733,-2.463503,1.395184,-2.032739,272.9412
432,8,117.1956,-2.464712,1.396077,-2.037845,273.3218
432,8,117.4178,-2.462863,1.395678,-2.044012,272.836
432,8,117.64,-2.460528,1.394559,-2.04868,273.2597
432,8,117.8622,-2.460738,1.394871,-2.050028,273.1422
432,8,118.0844,-2.463716,1.39488,-2.048313,273.6262
432,8,118.3067,-2.4667,1.393996,-2.048503,273.8992
432,8,118.5289,-2.469153,1.394083,-2.049621,274.5495
432,8,118.7511,-2.476862,1.394457,-2.049517,277.0001
432,8,118.9733,-2.5102,1.392367,-2.017813,300.5008
432,8,119.1956,-2.550848,1.376727,-1.9362,330.0635
432,8,119.4178,-2.583585,1.364478,-1.835034,355.262
432,8,119.64,-2.635849,1.375776,-1.754809,17.67002
432,8,119.8622,-2.709146,1.370703,-1.686534,35.31107
432,8,120.0844,-2.761013,1.378623,-1.622705,58.28931
432,8,120.3067,-2.767434,1.379242,-1.581982,74.72623
432,8,120.5289,-2.722926,1.374688,-1.51278,79.93994
432,8,120.7511,-2.609786,1.356452,-1.400527,83.35474
432,8,120.9733,-2.45981,1.378918,-1.292261,86.64894
432,8,121.1956,-2.305875,1.382308,-1.166123,91.23176
432,8,121.4178,-2.146298,1.380526,-1.029055,99.09539
432,8,121.64,-1.930303,1.531869,-0.9592354,106.6522
432,8,121.8622,-1.722121,1.507661,-0.9239182,108.9966
432,8,122.0844,-1.505365,1.530613,-0.9338453,115.8368
432,8,122.3067,-1.314726,1.529043,-0.9476101,133.615
432,8,122.5289,-1.16879,1.514158,-0.9476304,155.9084
432,8,122.7511,-1.002369,1.53482,-0.9588225,171.3811
432,8,122.9733,-0.8228557,1.516967,-0.9891613,165.6924
432,8,123.1956,-0.6038964,1.527097,-1.01119,129.0612
432,8,123.4178,-0.4103013,1.526547,-0.9748604,94.91898
432,8,123.64,-0.2137519,1.497204,-0.9160097,75.26279
432,8,123.8622,0.003960851,1.528916,-0.8657327,77.89558
432,8,124.0844,0.2340631,1.518741,-0.8613824,80.06339
432,8,124.3067,0.4816268,1.505967,-0.9033111,76.97319
432,8,124.5289,0.6862003,1.536129,-0.9118272,71.61512
432,8,124.7511,0.8743637,1.513387,-0.8884208,66.35496
432,8,124.9733,1.038676,1.520136,-0.8429348,63.37279
432,8,125.1956,1.164703,1.537145,-0.8264523,57.0493
432,8,125.4178,1.267795,1.525429,-0.8559078,44.40335
432,9,133.8622,1.74037,1.547337,1.052475,175.461
432,9,134.0844,1.760513,1.556674,1.082606,176.3115
432,9,134.3067,1.778543,1.5605,1.111153,183.1927
432,9,134.5289,1.778273,1.561308,1.143556,194.8067
432,9,134.7511,1.762208,1.556366,1.175867,195.521
432,9,134.9733,1.746638,1.555755,1.202058,180.5163
432,9,135.1956,1.731556,1.554896,1.211326,180.7645
432,9,135.4178,1.704283,1.559841,1.195696,200.3488
432,9,135.64,1.667421,1.550224,1.181636,232.6802
432,9,135.8622,1.652912,1.542388,1.174092,254.0087
432,9,136.0844,1.621575,1.534575,1.146136,271.0472
432,9,136.3067,1.525723,1.521266,1.091705,262.816
432,9,136.5289,1.368018,1.517486,1.05024,251.9243
432,9,136.7511,1.218422,1.525753,1.001701,247.6273
