Participant ID,Level,Time,PosX,PosY,PosZ,Facing Angle
437,16,30.36444,0.2092542,1.556938,-0.03093661,272.3523
437,16,30.58667,0.218385,1.557968,-0.03212532,269.1388
437,16,30.80889,0.2379087,1.554233,-0.007162811,281.288
437,16,31.03111,0.257223,1.55633,0.007876463,281.3946
437,16,31.25333,0.2603222,1.554682,-0.01852552,245.8468
437,16,31.47556,0.2703147,1.542782,-0.05122005,225.1874
437,16,31.69778,0.2971432,1.527377,-0.1091414,204.6499
437,16,31.92,0.3311555,1.52008,-0.1439632,180.2184
437,16,32.14222,0.3427465,1.51218,-0.1550891,159.3464
437,16,32.36444,0.3267215,1.509824,-0.1836855,160.8093
437,16,32.58667,0.2889131,1.496078,-0.280291,190.7811
437,16,32.80889,0.2308559,1.50424,-0.3677598,235.6816
437,16,33.03111,0.1704858,1.504307,-0.4513164,255.28
437,16,33.25333,0.06629923,1.491087,-0.548436,260.408
437,16,33.47556,-0.05409338,1.50272,-0.6524311,255.598
437,16,33.69778,-0.1241729,1.510574,-0.7656006,223.5396
437,16,33.92,-0.1908427,1.505835,-0.8726368,202.4521
437,16,34.14222,-0.2933032,1.504687,-0.9807367,203.9683
437,16,34.36444,-0.4014726,1.511122,-1.079636,200.1265
437,16,34.58667,-0.5269017,1.500987,-1.189881,184.9813
437,16,34.80889,-0.6609135,1.515989,-1.311831,173.0553
437,16,35.03111,-0.7611942,1.506682,-1.463336,170.6175
437,16,35.25333,-0.8159869,1.508984,-1.651563,173.0099
437,16,35.47556,-0.8554772,1.525461,-1.843389,174.802
437,16,35.69778,-0.8856484,1.509857,-2.045013,173.1356
437,16,35.92,-0.8703108,1.523265,-2.248751,146.8788
437,16,36.14222,-0.8181771,1.523081,-2.416953,124.6423
437,16,36.36444,-0.7402602,1.511569,-2.579735,114.2123
437,16,36.58667,-0.6504653,1.525917,-2.706285,97.8857
437,16,36.80889,-0.5746033,1.531879,-2.810445,82.14053
437,16,37.03111,-0.492657,1.522108,-2.944034,74.52488
437,16,37.25333,-0.3987783,1.542722,-3.048599,66.66882
437,16,37.47556,-0.3299865,1.528222,-3.077642,50.83845
437,16,37.69778,-0.3537889,1.543679,-3.070131,0.9012012
437,16,37.92,-0.4063447,1.530185,-3.131357,306.5925
437,16,38.14222,-0.4553061,1.526655,-3.172863,285.7591
437,16,38.36444,-0.5686597,1.511216,-3.178621,282.8352
437,16,38.58667,-0.7650749,1.522041,-3.1713,278.154
437,16,38.80889,-0.9877694,1.518562,-3.140183,278.0933
437,16,39.03111,-1.235155,1.512011,-3.079293,283.95
437,16,39.25333,-1.486259,1.540554,-3.049023,289.1078
437,16,39.47556,-1.730713,1.504772,-3.047664,292.8054
437,16,39.69778,-1.97519,1.540908,-3.024129,300.2475
437,16,39.92,-2.18193,1.513204,-2.946243,304.1691
437,16,40.14222,-2.347487,1.528262,-2.8175,303.7471
437,16,40.36444,-2.491015,1.526809,-2.693354,305.691
437,16,40.58667,-2.624072,1.51634,-2.554453,305.9202
437,16,40.80889,-2.722422,1.552765,-2.42205,305.5795
437,21,58.48667,-1.696925,1.565626,-3.015131,353.6276
437,21,58.70889,-1.665729,1.595816,-3.047684,349.6463
437,21,58.93111,-1.665952,1.591558,-3.104431,350.2928
437,21,59.15334,-1.701568,1.584806,-3.17866,349.0925
437,21,59.37556,-1.746376,1.573213,-3.242103,350.8388
437,21,59.59778,-1.818122,1.558287,-3.303545,322.3588
437,21,59.82,-1.843344,1.54939,-3.34954,296.7433
437,21,60.04222,-1.845106,1.548469,-3.331966,304.6689
437,21,60.26445,-1.77816,1.544755,-3.257493,2.821141
437,21,60.48667,-1.656947,1.540842,-3.219234,34.99516
437,21,60.70889,-1.544898,1.532616,-3.17471,40.41578
437,21,60.93111,-1.410175,1.534327,-3.137373,56.78943
437,21,61.15334,-1.272209,1.515296,-3.076829,69.23851
437,21,61.37556,-1.142398,1.533826,-2.990753,66.81225
437,21,61.59778,-1.062541,1.534394,-2.870531,21.97142
437,21,61.82,-0.9758211,1.528247,-2.779321,3.297516
437,21,62.04222,-0.9080862,1.509371,-2.653164,357.4905
437,21,62.26445,-0.8745948,1.519025,-2.472039,357.6209
437,21,62.48667,-0.8456084,1.525334,-2.272386,358.0464
437,21,62.70889,-0.8166893,1.506676,-2.062188,3.779643
437,21,62.93111,-0.7761296,1.528167,-1.845402,14.36009
437,21,63.15334,-0.7497662,1.521119,-1.645441,23.85331
437,21,63.37556,-0.6999863,1.510666,-1.471261,46.35582
