Participant ID,Level,Time,PosX,PosY,PosZ,Facing Angle
402,9,70.51112,1.785083,1.743358,1.319035,192.185
402,9,70.73334,1.786592,1.755729,1.321312,191.6636
402,9,70.95556,1.784113,1.771317,1.359959,193.0379
402,9,71.17778,1.760796,1.766232,1.406983,201.5383
402,9,71.4,1.741712,1.760383,1.442742,202.0459
402,9,71.62222,1.744852,1.755049,1.45947,176.0859
402,9,71.84444,1.726303,1.751441,1.476463,174.6792
402,9,72.06667,1.717672,1.745933,1.484259,173.1503
402,9,72.28889,1.707411,1.729061,1.472922,181.2549
402,9,72.51112,1.701856,1.713847,1.452384,191.806
402,9,72.73334,1.707269,1.734334,1.436049,193.2624
402,9,72.95556,1.71962,1.767024,1.445154,192.17
402,9,73.17778,1.718461,1.751649,1.428712,195.176
402,9,73.4,1.705764,1.705839,1.414033,206.1845
402,9,73.62222,1.729447,1.706202,1.410172,223.6928
402,9,73.84444,1.764223,1.723325,1.400728,243.3412
402,9,74.06667,1.808293,1.727363,1.395949,260.5443
402,9,74.28889,1.820999,1.728479,1.394534,272.6624
402,9,74.51112,1.776355,1.728377,1.373303,267.6149
402,9,74.73334,1.698252,1.733553,1.3173,219.6091
402,9,74.95556,1.654646,1.735243,1.312166,169.7082
402,9,75.17778,1.567271,1.734672,1.284715,168.6713
402,9,75.4,1.528865,1.691007,1.226967,177.7296
402,9,75.62222,1.504914,1.670455,1.175483,180.1808
402,9,75.84444,1.436098,1.671926,1.148001,198.2635
402,9,76.06667,1.319094,1.689471,1.190485,239.4855
402,9,76.28889,1.212067,1.690407,1.266357,270.6304
402,9,76.51112,1.092511,1.6969,1.274349,278.0269
402,9,76.73334,0.9468971,1.686404,1.213207,265.839
402,9,76.95556,0.7968563,1.711665,1.132675,249.9264
402,9,77.17778,0.6238331,1.704506,1.137804,264.8349
402,9,77.4,0.5157567,1.696558,1.188311,284.6367
402,9,77.62222,0.3985768,1.707309,1.205416,299.2833
402,9,77.84444,0.2773164,1.681357,1.21366,322.2696
402,9,78.06667,0.186324,1.698339,1.224745,333.977
402,9,78.28889,0.1036899,1.692987,1.288318,344.2703
402,9,78.51112,0.06623051,1.675965,1.390589,347.0724
402,9,78.73334,0.04279986,1.68672,1.50588,352.6449
402,9,78.95556,-0.001217466,1.673836,1.660709,352.982
402,9,79.17778,-0.04956335,1.666677,1.825237,350.4731
402,9,79.4,-0.05863028,1.671105,2.02168,342.2873
402,9,79.62222,-0.03819984,1.666196,2.185093,326.4347
402,9,79.84444,-0.03120021,1.697194,2.337135,316.1073
402,9,80.06667,-0.06054492,1.68044,2.469797,307.9901
402,9,80.28889,-0.1330882,1.673342,2.62014,297.8243
402,9,80.51112,-0.2190654,1.684647,2.75734,285.8607
402,9,80.73334,-0.3111323,1.662878,2.88788,274.2883
402,9,80.95556,-0.4285766,1.682136,2.980249,266.3542
402,9,81.17778,-0.5826098,1.663228,3.027407,265.2947
402,9,81.4,-0.7883369,1.666016,3.042203,264.3529
402,9,81.62222,-0.9653904,1.669339,3.060004,266.8946
402,9,81.84444,-1.127529,1.639803,3.082601,265.5556
402,9,82.06667,-1.327301,1.672935,3.09864,264.8847
402,9,82.28889,-1.516912,1.659295,3.092109,263.2634
402,9,82.51112,-1.68752,1.663756,3.067297,265.8384
402,9,82.73334,-1.83673,1.684594,3.061718,266.3079
402,9,82.95556,-1.982855,1.655813,3.070526,262.5253
402,9,83.17778,-2.146573,1.659489,3.077076,260.9159
402,9,83.4,-2.323071,1.645115,3.049332,262.1939
402,9,83.62222,-2.432031,1.646932,3.011165,262.1393
402,4,113.9667,1.701215,1.77227,3.22939,182.8662
402,4,114.1889,1.712762,1.77566,3.255549,186.4647
402,4,114.4111,1.722176,1.757458,3.314275,200.2384
402,4,114.6333,1.724634,1.743388,3.346185,213.5913
402,4,114.8556,1.725119,1.744308,3.329847,216.1377
402,4,115.0778,1.704705,1.74835,3.268807,211.8446
402,4,115.3,1.684536,1.741596,3.215642,208.0776
402,4,115.5222,1.701527,1.735749,3.175589,189.0979
402,4,115.7444,1.748272,1.734337,3.187002,143.4883
402,4,115.9667,1.725657,1.734022,3.194027,125.795
402,4,116.1889,1.593672,1.72792,3.141922,174.9042
402,4,116.4111,1.44623,1.730315,3.151056,225.7318
402,4,116.6333,1.362282,1.706,3.137124,246.0703
402,4,116.8556,1.222917,1.682693,3.134406,250.8455
402,4,117.0778,1.06117,1.669198,3.122439,245.4994
402,4,117.3,0.8977947,1.689709,3.074566,238.1835
402,4,117.5222,0.730304,1.666737,2.991275,232.6977
402,4,117.7444,0.5571871,1.691911,2.897849,225.0872
402,4,117.9667,0.350892,1.676211,2.795411,207.6994
402,4,118.1889,0.1991098,1.680311,2.697234,191.8665
402,4,118.4111,0.08182527,1.697963,2.572721,178.3004
402,4,118.6333,0.0110579,1.677594,2.420796,171.148
402,4,118.8556,-0.03767121,1.691941,2.26109,164.0522
402,4,119.0778,-0.08069676,1.675383,2.091748,155.9707
402,4,119.3,-0.1203933,1.686984,1.925487,146.5381
402,4,119.5222,-0.1069882,1.694617,1.753264,137.7929
402,4,119.7444,-0.03666193,1.680444,1.595702,130.1377
402,4,119.9667,0.04368016,1.694341,1.433807,120.5241
402,4,120.1889,0.1074626,1.674152,1.277991,109.5958
402,4,120.4111,0.17366,1.702032,1.136958,94.92784
402,4,120.6333,0.2673174,1.704134,1.038606,89.63889
402,4,120.8556,0.3694583,1.695766,1.009169,91.38922
402,4,121.0778,0.52623,1.70435,1.022359,96.05843
402,4,121.3,0.7065049,1.716674,1.036512,98.55033
402,4,121.5222,0.8978078,1.694909,1.039234,94.68235
402,4,121.7444,1.090093,1.721205,1.031578,90.68019
402,4,121.9667,1.295372,1.722414,1.043617,90.38884
402,4,122.1889,1.479921,1.723214,1.062788,101.3418
402,4,122.4111,1.632725,1.724887,1.019713,133.225
402,4,122.6333,1.785648,1.700861,0.9862651,136.8674
402,4,122.8556,1.900822,1.719251,0.9503888,142.5531
402,4,123.0778,2.016518,1.73214,0.9432147,155.2906
402,4,123.3,2.131788,1.737741,0.9558352,164.9429
402,4,123.5222,2.197615,1.740485,0.9552059,177.3947
402,4,123.7444,2.161114,1.739146,0.9614942,202.1332
402,4,123.9667,2.179479,1.735318,0.9475421,200.0721
402,4,124.1889,2.284351,1.718129,0.8879154,181.1589
402,4,124.4111,2.362302,1.70968,0.7939376,176.8381
402,4,124.6333,2.420789,1.717537,0.6654687,177.6357
402,4,124.8556,2.491274,1.740888,0.5465136,183.807
402,4,125.0778,2.582104,1.727687,0.4297204,188.9182
402,4,125.3,2.667307,1.751124,0.2949035,194.2464
402,4,125.5222,2.709546,1.738326,0.1424058,200.5242
402,4,125.7444,2.719504,1.73177,-0.02525107,200.0026
402,4,125.9667,2.713248,1.743557,-0.1742693,210.8226
402,4,126.1889,2.704523,1.72665,-0.3276693,238.5131
402,4,126.4111,2.68837,1.741428,-0.4692945,250.7733
402,4,126.6333,2.629961,1.726407,-0.6021175,252.6394
402,4,126.8556,2.533803,1.719503,-0.7325253,235.2715
402,4,127.0778,2.445792,1.726293,-0.8739567,199.3261
402,4,127.3,2.33769,1.717733,-0.9667747,212.8926
402,4,127.5222,2.248321,1.727397,-0.9631122,297.0778
402,4,127.7444,2.185215,1.724619,-0.9796633,315.0441
402,4,127.9667,2.070555,1.714617,-0.9702961,315.3148
402,4,128.1889,1.991645,1.729173,-0.9590392,332.4249
402,15,149.4444,0.3276587,1.748074,0.008943077,275.0467
402,15,149.6667,0.3475053,1.742951,0.01571739,275.8774
402,15,149.8889,0.3707495,1.739929,0.02142027,277.5295
402,15,150.1111,0.3473159,1.724197,0.0275788,277.8779
402,15,150.3333,0.3114393,1.714978,-0.01021304,262.6938
402,15,150.5556,0.2988532,1.711999,-0.1155863,238.9348
402,15,150.7778,0.2788127,1.717668,-0.2211364,243.3064
402,15,151,0.234033,1.715631,-0.3191255,244.8
402,15,151.2222,0.1309633,1.686329,-0.4125769,248.6051
402,15,151.4444,0.02067971,1.684988,-0.4948665,248.1366
402,15,151.6667,-0.07686806,1.705404,-0.6067567,250.1653
402,15,151.8889,-0.1617237,1.692513,-0.735118,253.6636
402,15,152.1111,-0.2679793,1.70437,-0.8273671,260.7328
402,15,152.3333,-0.4018472,1.684309,-0.8639086,266.5547
402,15,152.5556,-0.6101133,1.686059,-0.8704566,270.0015
402,15,152.7778,-0.797009,1.701366,-0.8984514,268.571
402,15,153,-0.980884,1.667789,-0.9462293,265.8961
402,15,153.2222,-1.161316,1.687633,-0.990821,262.4248
402,15,153.4444,-1.313509,1.682851,-0.9982728,260.7143
402,15,153.6667,-1.494284,1.658942,-0.990554,255.4201
402,15,153.8889,-1.671955,1.681231,-0.9895707,245.6825
402,15,154.1111,-1.846184,1.66776,-1.012908,235.3494
402,15,154.3333,-2.011544,1.657587,-1.056082,229.0089
402,15,154.5556,-2.152288,1.663413,-1.071622,222.6625
402,15,154.7778,-2.291739,1.648984,-1.035694,236.3465
402,15,155,-2.405868,1.659922,-0.9313534,300.3519
402,15,155.2222,-2.467247,1.65667,-0.8885797,351.9725
402,15,155.4444,-2.558468,1.652448,-0.8974327,9.651293
402,15,155.6667,-2.637429,1.663408,-0.8836945,20.94184
402,15,155.8889,-2.695346,1.655985,-0.8080047,24.43009
402,15,156.1111,-2.71406,1.635997,-0.6595024,19.7112
402,15,156.3333,-2.716513,1.654103,-0.4886835,19.25847
402,15,156.5556,-2.715131,1.655881,-0.3154564,20.4601
402,15,156.7778,-2.722708,1.65243,-0.1122854,26.66099
402,15,157,-2.705811,1.664222,0.07607341,31.66418
402,15,157.2222,-2.662357,1.63293,0.2645973,32.3369
