Participant ID,Level,Time,PosX,PosY,PosZ,Facing Angle
443,10,80.48444,1.777561,1.507326,1.175051,186.0224
443,10,80.70667,1.785423,1.509767,1.160895,185.9064
443,10,80.92889,1.789579,1.514519,1.167465,186.1144
443,10,81.15112,1.78967,1.518879,1.18917,186.5385
443,10,81.37334,1.788202,1.545402,1.227159,184.7898
443,10,81.59556,1.780737,1.56438,1.275256,182.151
443,10,81.81778,1.768941,1.559486,1.30915,179.6241
443,10,82.04,1.763838,1.564102,1.332567,175.4164
443,10,82.26222,1.754533,1.564631,1.35466,189.3249
443,10,82.48444,1.778185,1.560848,1.37256,193.2765
443,10,82.70667,1.823498,1.562634,1.387658,186.4545
443,10,82.92889,1.863342,1.55883,1.403801,179.6225
443,10,83.15112,1.881963,1.553849,1.409767,180.3322
443,10,83.37334,1.885752,1.551298,1.408705,180.4442
443,10,83.59556,1.885569,1.54978,1.402241,180.7099
443,10,83.81778,1.88306,1.541546,1.392901,182.7835
443,10,84.04,1.886024,1.538358,1.376196,181.3942
443,10,84.26222,1.854067,1.539777,1.357247,204.7115
443,10,84.48444,1.796554,1.527547,1.384095,252.5916
443,10,84.70667,1.724472,1.51608,1.401636,277.2741
443,10,84.92889,1.632785,1.506928,1.344499,272.966
443,10,85.15112,1.608053,1.506518,1.309052,270.5128
443,10,85.37334,1.591366,1.49265,1.260645,269.7144
443,10,85.59556,1.49687,1.48852,1.203726,269.7431
443,10,85.81778,1.347259,1.512862,1.136029,262.6757
443,10,86.04,1.21944,1.527546,1.058976,247.2761
443,10,86.26222,1.078598,1.513186,1.003328,247.8991
443,10,86.48444,0.9110433,1.527029,0.9598806,256.9963
443,10,86.70667,0.748795,1.515274,0.999894,294.611
443,10,86.92889,0.5726094,1.510803,1.066303,310.2762
443,10,87.15112,0.4065114,1.526516,1.132582,320.4008
443,10,87.37334,0.2653063,1.515457,1.189077,333.9007
443,10,87.59556,0.1382302,1.49856,1.256516,346.8235
443,10,87.81778,0.05211455,1.487291,1.366775,354.2934
443,10,88.04,0.02743864,1.472933,1.540287,353.005
443,10,88.26222,0.02808385,1.521928,1.769188,345.3719
443,10,88.48444,0.0009872522,1.542678,1.978518,334.8755
443,10,88.70667,-0.05717555,1.520685,2.175237,332.9336
443,10,88.92889,-0.1266241,1.544526,2.356047,323.0517
443,10,89.15112,-0.1893573,1.528367,2.521953,303.3198
443,10,89.37334,-0.2685492,1.531114,2.691216,277.9969
443,10,89.59556,-0.4050404,1.535772,2.824433,262.2693
443,10,89.81778,-0.5903288,1.515168,2.891511,262.4136
443,10,90.04,-0.8063089,1.553071,2.9233,266.1558
443,10,90.26222,-1.02994,1.549972,2.972106,268.0012
443,10,90.48444,-1.255307,1.544662,3.033191,265.0212
443,10,90.70667,-1.440263,1.574081,3.023529,235.9883
443,10,90.92889,-1.563442,1.567997,2.946516,207.8902
443,10,91.15112,-1.694899,1.543124,2.807262,200.3679
443,10,91.37334,-1.808698,1.560091,2.625582,198.7307
443,10,91.59556,-1.891408,1.550344,2.43649,197.8332
443,10,91.81778,-1.988553,1.542032,2.229353,196.5121
443,10,92.04,-2.036195,1.554511,2.011547,199.8272
443,10,92.26222,-2.054574,1.528488,1.786926,202.3004
443,10,92.48444,-2.100825,1.557767,1.554844,202.997
443,10,92.70667,-2.201263,1.536184,1.346452,196.9033
443,10,92.92889,-2.352151,1.551774,1.137864,190.8079
443,10,93.15112,-2.45822,1.561265,0.9227282,181.2511
443,10,93.37334,-2.531464,1.525777,0.6839829,175.3727
443,10,93.59556,-2.595015,1.561063,0.4303237,176.298
443,10,93.81778,-2.65685,1.536218,0.1742213,181.6615
443,10,94.04,-2.726798,1.544471,-0.1044909,185.2722
443,10,94.26222,-2.753379,1.562617,-0.3844606,186.0818
443,10,94.48444,-2.754799,1.519758,-0.6580586,190.4033
443,10,94.70667,-2.754253,1.5539,-0.911693,197.9926
443,10,94.92889,-2.771126,1.524293,-1.155044,203.3575
443,10,95.15112,-2.817602,1.531808,-1.398005,208.4362
443,24,131.5067,0.7950729,1.853522,-3.164437,9.00922
443,24,131.7289,0.7924061,1.85286,-3.152677,9.452649
443,24,131.9511,0.7951241,1.853731,-3.155888,8.622599
443,24,132.1733,0.806468,1.857289,-3.193368,8.119009
443,24,132.3956,0.8245415,1.86203,-3.265233,5.703052
443,24,132.6178,0.8556594,1.891622,-3.317221,2.441051
443,24,132.84,0.884854,1.893763,-3.283484,3.434914
443,24,133.0622,0.9234988,1.861851,-3.425578,0.5693352
443,24,133.2845,0.8962892,1.857325,-3.426659,0.7642195
443,24,133.5067,0.8801746,1.858849,-3.423179,2.730971
443,24,133.7289,0.8803711,1.85355,-3.42204,2.127846
443,24,133.9511,0.8617777,1.858993,-3.425814,359.2134
443,24,134.1733,0.8565342,1.862303,-3.431321,355.7523
443,24,134.3956,0.860451,1.869721,-3.435971,354.924
443,24,134.6178,0.8674235,1.87053,-3.436209,353.692
443,24,134.84,0.8758391,1.871522,-3.43199,355.9216
443,24,135.0622,0.8872432,1.873905,-3.427492,357.6401
443,24,135.2845,0.9047314,1.866092,-3.419984,6.700236
443,24,135.5067,0.9131287,1.851156,-3.399837,20.4124
443,24,135.7289,0.9242263,1.848632,-3.364127,44.16243
443,24,135.9511,0.9306595,1.848019,-3.296839,53.47647
443,24,136.1733,0.9559492,1.842969,-3.215786,53.95977
443,24,136.3956,1.039456,1.837209,-3.148029,45.96018
443,24,136.6178,1.200763,1.836073,-3.108745,39.36742
443,24,136.84,1.364908,1.857791,-3.041429,19.66123
443,24,137.0622,1.498961,1.850611,-2.935623,8.430065
443,24,137.2845,1.594125,1.834778,-2.767911,5.630583
443,24,137.5067,1.675358,1.852418,-2.577451,2.31882
443,24,137.7289,1.773851,1.834786,-2.384952,357.9377
443,24,137.9511,1.877193,1.836824,-2.174197,352.0242
